parvo,Hh
magno,Hh
unbiased,Hh
parvo,Hr
magno,Hr
unbiased,Hr
magno,Ns
unbiased,Ns
parvo,Ns
unbiased,Rh
magno,Rh
parvo,Rh
unbiased,Sn
parvo,Sn
unbiased,Ss
magno,Ss
parvo,Ss
