Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	08:51pm	08:53pm	08:55pm	08:57pm	08:59pm	09:01pm	09:03pm	09:03pm	09:04pm	09:04pm	09:05pm	09:06pm	09:06pm	09:06pm	09:07pm	09:07pm
469	3.69752E-06	7.45804E-06	6.86338E-06	9.60411E-06	1.07503E-05	1.1337E-05	1.15623E-05	1.27467E-05	1.51728E-05	1.62634E-05	1.55791E-05	1.63376E-05	1.91678E-05	1.91615E-05	1.92056E-05	1.93686E-05
470	3.39131E-06	6.69273E-06	6.28772E-06	8.70819E-06	9.82584E-06	1.04355E-05	1.05771E-05	1.15933E-05	1.40374E-05	1.48558E-05	1.4738E-05	1.42056E-05	1.75448E-05	1.7245E-05	1.70853E-05	1.77929E-05
471	3.14191E-06	5.73801E-06	6.09374E-06	8.01173E-06	9.20323E-06	9.45987E-06	9.83023E-06	1.08645E-05	1.30215E-05	1.35308E-05	1.4283E-05	1.25331E-05	1.59841E-05	1.5294E-05	1.5502E-05	1.64004E-05
472	2.93438E-06	4.81311E-06	6.12682E-06	7.47422E-06	8.80488E-06	8.54582E-06	9.30904E-06	1.04082E-05	1.21415E-05	1.23417E-05	1.40487E-05	1.13492E-05	1.45734E-05	1.34794E-05	1.43567E-05	1.52679E-05
473	2.74113E-06	4.11251E-06	6.20821E-06	7.0221E-06	8.51606E-06	7.7912E-06	8.96136E-06	1.00281E-05	1.1362E-05	1.12867E-05	1.38163E-05	1.06271E-05	1.33358E-05	1.19075E-05	1.34842E-05	1.44066E-05
474	2.53514E-06	3.8285E-06	6.16054E-06	6.58253E-06	8.22285E-06	7.29265E-06	8.73513E-06	9.52939E-06	1.06482E-05	1.03637E-05	1.33683E-05	1.03393E-05	1.22936E-05	1.06835E-05	1.27205E-05	1.38272E-05
475	2.32573E-06	4.00256E-06	5.89895E-06	6.12916E-06	7.86525E-06	7.06875E-06	8.58433E-06	8.83615E-06	9.98998E-06	9.58312E-06	1.25977E-05	1.03975E-05	1.14331E-05	9.84534E-06	1.19824E-05	1.34992E-05
476	2.17628E-06	4.42331E-06	5.47632E-06	5.69864E-06	7.45452E-06	6.99703E-06	8.45465E-06	8.04658E-06	9.39773E-06	8.95552E-06	1.15511E-05	1.05936E-05	1.066E-05	9.30248E-06	1.12925E-05	1.32982E-05
477	2.16484E-06	4.87413E-06	4.98453E-06	5.36015E-06	7.04335E-06	6.97347E-06	8.32921E-06	7.31371E-06	8.9274E-06	8.53325E-06	1.03454E-05	1.07546E-05	9.92318E-06	8.99539E-06	1.07361E-05	1.31507E-05
478	2.36343E-06	5.13212E-06	4.50164E-06	5.16837E-06	6.66657E-06	6.8795E-06	8.1728E-06	6.76911E-06	8.61194E-06	8.34629E-06	9.06861E-06	1.06872E-05	9.14604E-06	8.84242E-06	1.03704E-05	1.29548E-05
479	2.81373E-06	5.01975E-06	4.09957E-06	5.16398E-06	6.35775E-06	6.61923E-06	7.95887E-06	6.51146E-06	8.46874E-06	8.40389E-06	7.81405E-06	1.0245E-05	8.27863E-06	8.77095E-06	1.02263E-05	1.26286E-05
480	3.3893E-06	4.60642E-06	3.81863E-06	5.3109E-06	6.14459E-06	6.22009E-06	7.70826E-06	6.45917E-06	8.42859E-06	8.59968E-06	6.71093E-06	9.53647E-06	7.41883E-06	8.75579E-06	1.01859E-05	1.2199E-05
481	3.90034E-06	4.04119E-06	3.68264E-06	5.53861E-06	6.04397E-06	5.74396E-06	7.44752E-06	6.45916E-06	8.38052E-06	8.77506E-06	5.89163E-06	8.74587E-06	6.70573E-06	8.77582E-06	1.00662E-05	1.17141E-05
482	4.16896E-06	3.48514E-06	3.72565E-06	5.7923E-06	6.08979E-06	5.27007E-06	7.22496E-06	6.37828E-06	8.23889E-06	8.79779E-06	5.50542E-06	8.0829E-06	6.29769E-06	8.83507E-06	9.71525E-06	1.12563E-05
483	4.02244E-06	3.08668E-06	3.97226E-06	6.01145E-06	6.30363E-06	4.86616E-06	7.07502E-06	6.08139E-06	7.91097E-06	8.53138E-06	5.68168E-06	7.73403E-06	6.33292E-06	8.92403E-06	8.97683E-06	1.08874E-05
484	3.46933E-06	2.9043E-06	4.36298E-06	6.16051E-06	6.63187E-06	4.57331E-06	6.98198E-06	5.58012E-06	7.40717E-06	7.99821E-06	6.36818E-06	7.72965E-06	6.78264E-06	9.0062E-06	7.91313E-06	1.06229E-05
485	2.71201E-06	2.90044E-06	4.74841E-06	6.2305E-06	6.94036E-06	4.40418E-06	6.87643E-06	5.04298E-06	6.84813E-06	7.39058E-06	7.3185E-06	7.93324E-06	7.43952E-06	9.0162E-06	6.8198E-06	1.04298E-05
486	1.9641E-06	3.04E-06	4.9876E-06	6.22762E-06	7.10843E-06	4.37949E-06	6.702E-06	4.65433E-06	6.37239E-06	6.92187E-06	8.29815E-06	8.21996E-06	8.10797E-06	8.90771E-06	6.01346E-06	1.02954E-05
487	1.42529E-06	3.27601E-06	4.91941E-06	6.1302E-06	6.98532E-06	4.50098E-06	6.37223E-06	4.57514E-06	6.08734E-06	6.77149E-06	9.04269E-06	8.43154E-06	8.56151E-06	8.59456E-06	5.77886E-06	1.01615E-05
488	1.24092E-06	3.56711E-06	4.47239E-06	5.94612E-06	6.49904E-06	4.76449E-06	5.86706E-06	4.9095E-06	6.07202E-06	7.05322E-06	9.37657E-06	8.47705E-06	8.65855E-06	8.06614E-06	6.28211E-06	1.00078E-05
489	1.35517E-06	3.86864E-06	3.83621E-06	5.73537E-06	5.78638E-06	5.11341E-06	5.33285E-06	5.53607E-06	6.26E-06	7.60963E-06	9.36675E-06	8.4289E-06	8.48447E-06	7.49364E-06	7.24576E-06	9.86042E-06
490	1.67139E-06	4.13545E-06	3.2531E-06	5.56831E-06	5.02621E-06	5.48064E-06	4.94936E-06	6.28795E-06	6.55537E-06	8.22854E-06	9.12946E-06	8.39254E-06	8.17064E-06	7.08468E-06	8.3029E-06	9.75506E-06
491	2.09715E-06	4.3304E-06	2.96939E-06	5.52488E-06	4.40442E-06	5.80985E-06	4.90424E-06	7.01169E-06	6.87508E-06	8.71449E-06	8.79613E-06	8.48812E-06	7.86189E-06	7.05851E-06	9.10477E-06	9.74465E-06
492	2.53938E-06	4.40687E-06	3.19406E-06	5.65594E-06	4.07629E-06	6.03093E-06	5.34432E-06	7.54372E-06	7.11838E-06	8.86154E-06	8.46092E-06	8.79261E-06	7.66571E-06	7.58182E-06	9.30841E-06	9.84262E-06
493	2.96117E-06	4.38775E-06	3.84887E-06	5.91804E-06	4.0655E-06	6.14979E-06	6.15867E-06	7.86862E-06	7.25911E-06	8.69291E-06	8.19181E-06	9.24947E-06	7.61864E-06	8.52078E-06	8.98559E-06	1.00279E-05
494	3.35935E-06	4.33522E-06	4.67094E-06	6.202E-06	4.30658E-06	6.21427E-06	7.06848E-06	8.05766E-06	7.31088E-06	8.36712E-06	8.02983E-06	9.70887E-06	7.70314E-06	9.5444E-06	8.4603E-06	1.02465E-05
495	3.7312E-06	4.31218E-06	5.39398E-06	6.39742E-06	4.73258E-06	6.27296E-06	7.79174E-06	8.18361E-06	7.28794E-06	8.04509E-06	8.01568E-06	1.00192E-05	7.90078E-06	1.0318E-05	8.06111E-06	1.0444E-05
496	4.0767E-06	4.38403E-06	5.75764E-06	6.39926E-06	5.28015E-06	6.37871E-06	8.05419E-06	8.32469E-06	7.20984E-06	7.89239E-06	8.19527E-06	1.00373E-05	8.19869E-06	1.05167E-05	8.12004E-06	1.05736E-05
497	4.37546E-06	4.55637E-06	5.67627E-06	6.17677E-06	5.88587E-06	6.55139E-06	7.76887E-06	8.5091E-06	7.10404E-06	7.97348E-06	8.55867E-06	9.7264E-06	8.55964E-06	1.00421E-05	8.74331E-06	1.06148E-05
498	4.58417E-06	4.7475E-06	5.37376E-06	5.84344E-06	6.49996E-06	6.77465E-06	7.18701E-06	8.70594E-06	7.03347E-06	8.20768E-06	9.02637E-06	9.25972E-06	8.92935E-06	9.2076E-06	9.68239E-06	1.06222E-05
499	4.65694E-06	4.86676E-06	5.10429E-06	5.52664E-06	7.07347E-06	7.02815E-06	6.59283E-06	8.87801E-06	7.06429E-06	8.49951E-06	9.51129E-06	8.83047E-06	9.25117E-06	8.3665E-06	1.06532E-05	1.06573E-05
500	4.54761E-06	4.82302E-06	5.12328E-06	5.35438E-06	7.55718E-06	7.29146E-06	6.27193E-06	8.98793E-06	7.26295E-06	8.75304E-06	9.92593E-06	8.63286E-06	9.46815E-06	7.87396E-06	1.13702E-05	1.0782E-05
501	4.22649E-06	4.55098E-06	5.59988E-06	5.41586E-06	7.89222E-06	7.52545E-06	6.42136E-06	8.99563E-06	7.65646E-06	8.88056E-06	1.01763E-05	8.79303E-06	9.5205E-06	7.98202E-06	1.15959E-05	1.10133E-05
502	3.81097E-06	4.18206E-06	6.38175E-06	5.70211E-06	8.10074E-06	7.72353E-06	6.9199E-06	8.99319E-06	8.20621E-06	8.97623E-06	1.03014E-05	9.2543E-06	9.4885E-06	8.57992E-06	1.15082E-05	1.13336E-05
503	3.44288E-06	3.88559E-06	7.20517E-06	6.15533E-06	8.20075E-06	7.86162E-06	7.53064E-06	9.07684E-06	8.82803E-06	9.15398E-06	1.03424E-05	9.87451E-06	9.4573E-06	9.42189E-06	1.13628E-05	1.16745E-05
504	3.26342E-06	3.83013E-06	7.80762E-06	6.718E-06	8.21015E-06	7.91577E-06	8.01773E-06	9.34235E-06	9.43811E-06	9.5272E-06	1.034E-05	1.05122E-05	9.51166E-06	1.02633E-05	1.14141E-05	1.19682E-05
505	3.40334E-06	4.1699E-06	7.9458E-06	7.33377E-06	8.1471E-06	7.86565E-06	8.16249E-06	9.8726E-06	9.95824E-06	1.0198E-05	1.03324E-05	1.10334E-05	9.73152E-06	1.08733E-05	1.18944E-05	1.21545E-05
506	3.85389E-06	4.86586E-06	7.64394E-06	7.96582E-06	8.04034E-06	7.7481E-06	7.98608E-06	1.05783E-05	1.03935E-05	1.11213E-05	1.03325E-05	1.14137E-05	1.01402E-05	1.12141E-05	1.27389E-05	1.22888E-05
507	4.49468E-06	5.72531E-06	7.10957E-06	8.57603E-06	7.90931E-06	7.62609E-06	7.67186E-06	1.12198E-05	1.07899E-05	1.21195E-05	1.03118E-05	1.16869E-05	1.0698E-05	1.1369E-05	1.36347E-05	1.24874E-05
508	5.20539E-06	6.55515E-06	6.56075E-06	9.13179E-06	7.77981E-06	7.56955E-06	7.41337E-06	1.15618E-05	1.1202E-05	1.30198E-05	1.02495E-05	1.18968E-05	1.13714E-05	1.14325E-05	1.42726E-05	1.28778E-05
509	5.86634E-06	7.16371E-06	6.21407E-06	9.6008E-06	7.6777E-06	7.64778E-06	7.40266E-06	1.13715E-05	1.16839E-05	1.36509E-05	1.01252E-05	1.20868E-05	1.21265E-05	1.14985E-05	1.43465E-05	1.35856E-05
510	6.39665E-06	7.45912E-06	6.18594E-06	9.97604E-06	7.63726E-06	7.88254E-06	7.72439E-06	1.06217E-05	1.22381E-05	1.39308E-05	9.96605E-06	1.22825E-05	1.28832E-05	1.16322E-05	1.37904E-05	1.46008E-05
511	6.76921E-06	7.50976E-06	6.40106E-06	1.02726E-05	7.69074E-06	8.19325E-06	8.25467E-06	9.62793E-06	1.27484E-05	1.39054E-05	9.86176E-06	1.24506E-05	1.34506E-05	1.18213E-05	1.29352E-05	1.56386E-05
512	6.99298E-06	7.43563E-06	6.79263E-06	1.05544E-05	7.90495E-06	8.52553E-06	8.88393E-06	8.78908E-06	1.31436E-05	1.36995E-05	9.95373E-06	1.26087E-05	1.36877E-05	1.20995E-05	1.22157E-05	1.64554E-05
513	7.06391E-06	7.33978E-06	7.28083E-06	1.08635E-05	8.32913E-06	8.80879E-06	9.48749E-06	8.47493E-06	1.3328E-05	1.34066E-05	1.03597E-05	1.27478E-05	1.34285E-05	1.24748E-05	1.20305E-05	1.67802E-05
514	6.99075E-06	7.30247E-06	7.79397E-06	1.12219E-05	8.98102E-06	9.00284E-06	9.96737E-06	8.94283E-06	1.3245E-05	1.31098E-05	1.11417E-05	1.28707E-05	1.25943E-05	1.2945E-05	1.26557E-05	1.64421E-05
515	6.83732E-06	7.30917E-06	8.29246E-06	1.15662E-05	9.74385E-06	9.19648E-06	1.03368E-05	9.97675E-06	1.30042E-05	1.2852E-05	1.21253E-05	1.30301E-05	1.14774E-05	1.34641E-05	1.38518E-05	1.56933E-05
516	6.68204E-06	7.3204E-06	8.74602E-06	1.18108E-05	1.04661E-05	9.51281E-06	1.06391E-05	1.1236E-05	1.27597E-05	1.26654E-05	1.30747E-05	1.32927E-05	1.04677E-05	1.39752E-05	1.52435E-05	1.48981E-05
517	6.6019E-06	7.29641E-06	9.12395E-06	1.18701E-05	1.0997E-05	1.00729E-05	1.09162E-05	1.23823E-05	1.2663E-05	1.25806E-05	1.37552E-05	1.37229E-05	9.95023E-06	1.44208E-05	1.64582E-05	1.44157E-05
518	6.66602E-06	7.20494E-06	9.3991E-06	1.16718E-05	1.12042E-05	1.09766E-05	1.12064E-05	1.31081E-05	1.28491E-05	1.26239E-05	1.39591E-05	1.43714E-05	1.0267E-05	1.47485E-05	1.71569E-05	1.45667E-05
519	6.85994E-06	7.08955E-06	9.57692E-06	1.12773E-05	1.11417E-05	1.20954E-05	1.15042E-05	1.34062E-05	1.32809E-05	1.27704E-05	1.37471E-05	1.51309E-05	1.13121E-05	1.49493E-05	1.73331E-05	1.52708E-05
520	7.11769E-06	7.04046E-06	9.68297E-06	1.08302E-05	1.09783E-05	1.31601E-05	1.17776E-05	1.34547E-05	1.38149E-05	1.2963E-05	1.33457E-05	1.57972E-05	1.27037E-05	1.50412E-05	1.71855E-05	1.61999E-05
521	7.38669E-06	7.16089E-06	9.76085E-06	1.04935E-05	1.0903E-05	1.39277E-05	1.20162E-05	1.34579E-05	1.43337E-05	1.31691E-05	1.30054E-05	1.61963E-05	1.40853E-05	1.50699E-05	1.69452E-05	1.70572E-05
522	7.58916E-06	7.52506E-06	9.81794E-06	1.03864E-05	1.10598E-05	1.41125E-05	1.21673E-05	1.35656E-05	1.46717E-05	1.33095E-05	1.29225E-05	1.61017E-05	1.50622E-05	1.50263E-05	1.67753E-05	1.7493E-05
523	7.68298E-06	8.10177E-06	9.87281E-06	1.0521E-05	1.14665E-05	1.36647E-05	1.22288E-05	1.38245E-05	1.4757E-05	1.33622E-05	1.31557E-05	1.55286E-05	1.55045E-05	1.49552E-05	1.67658E-05	1.74028E-05
524	7.65587E-06	8.70609E-06	9.93564E-06	1.07439E-05	1.1951E-05	1.28112E-05	1.22374E-05	1.41151E-05	1.46081E-05	1.33485E-05	1.35535E-05	1.47696E-05	1.5599E-05	1.49362E-05	1.68703E-05	1.69631E-05
525	7.49758E-06	9.14323E-06	1.0016E-05	1.08909E-05	1.23284E-05	1.17965E-05	1.22319E-05	1.43073E-05	1.42493E-05	1.32927E-05	1.39504E-05	1.41351E-05	1.55529E-05	1.5051E-05	1.7033E-05	1.6369E-05
526	7.20066E-06	9.22259E-06	1.01273E-05	1.08028E-05	1.24197E-05	1.08691E-05	1.2256E-05	1.42766E-05	1.37099E-05	1.32239E-05	1.41869E-05	1.39396E-05	1.55789E-05	1.53867E-05	1.72052E-05	1.58207E-05
527	6.78806E-06	8.85841E-06	1.02676E-05	1.04106E-05	1.21339E-05	1.02145E-05	1.23237E-05	1.39591E-05	1.30446E-05	1.31581E-05	1.41689E-05	1.43438E-05	1.58021E-05	1.59504E-05	1.73289E-05	1.5463E-05
528	6.38219E-06	8.2667E-06	1.04183E-05	9.91398E-06	1.1645E-05	9.88176E-06	1.24004E-05	1.3487E-05	1.24087E-05	1.31084E-05	1.40096E-05	1.51311E-05	1.61511E-05	1.65713E-05	1.73633E-05	1.53312E-05
529	6.12127E-06	7.71257E-06	1.05575E-05	9.55588E-06	1.11703E-05	9.89599E-06	1.24425E-05	1.30235E-05	1.19736E-05	1.30863E-05	1.38558E-05	1.6022E-05	1.65216E-05	1.70481E-05	1.7269E-05	1.5442E-05
530	6.14341E-06	7.46088E-06	1.06631E-05	9.57901E-06	1.09265E-05	1.02825E-05	1.24065E-05	1.27318E-05	1.19103E-05	1.31035E-05	1.38539E-05	1.67374E-05	1.68091E-05	1.718E-05	1.70068E-05	1.58117E-05
531	6.54391E-06	7.71141E-06	1.07147E-05	1.01583E-05	1.10787E-05	1.10371E-05	1.22655E-05	1.27412E-05	1.23386E-05	1.31671E-05	1.41126E-05	1.70492E-05	1.69212E-05	1.68235E-05	1.65581E-05	1.64362E-05
532	7.17933E-06	8.30137E-06	1.07004E-05	1.10904E-05	1.15028E-05	1.19901E-05	1.20854E-05	1.29914E-05	1.30921E-05	1.32586E-05	1.45302E-05	1.70143E-05	1.68319E-05	1.61541E-05	1.60176E-05	1.71948E-05
533	7.82358E-06	8.94239E-06	1.06112E-05	1.2041E-05	1.19745E-05	1.29151E-05	1.19641E-05	1.33569E-05	1.39051E-05	1.33507E-05	1.49319E-05	1.67883E-05	1.65379E-05	1.54584E-05	1.55198E-05	1.79268E-05
534	8.25068E-06	9.34621E-06	1.04381E-05	1.26761E-05	1.22698E-05	1.35855E-05	1.19997E-05	1.3712E-05	1.45121E-05	1.34163E-05	1.51432E-05	1.65267E-05	1.60363E-05	1.50225E-05	1.51988E-05	1.84715E-05
535	8.25595E-06	9.25065E-06	1.01762E-05	1.26923E-05	1.21838E-05	1.3793E-05	1.22772E-05	1.39388E-05	1.46701E-05	1.3431E-05	1.50091E-05	1.63709E-05	1.53335E-05	1.51048E-05	1.51739E-05	1.8682E-05
536	7.88478E-06	8.69983E-06	9.86392E-06	1.21497E-05	1.17371E-05	1.35381E-05	1.27228E-05	1.40043E-05	1.43958E-05	1.34019E-05	1.46028E-05	1.62873E-05	1.45441E-05	1.56263E-05	1.53781E-05	1.85649E-05
537	7.35552E-06	7.94889E-06	9.57845E-06	1.13598E-05	1.11107E-05	1.29731E-05	1.317E-05	1.39457E-05	1.38915E-05	1.33694E-05	1.41629E-05	1.61426E-05	1.38687E-05	1.62998E-05	1.56363E-05	1.82462E-05
538	6.88596E-06	7.25259E-06	9.39344E-06	1.06333E-05	1.04833E-05	1.22472E-05	1.34466E-05	1.37959E-05	1.33572E-05	1.33693E-05	1.39243E-05	1.57958E-05	1.35027E-05	1.68296E-05	1.57662E-05	1.78471E-05
539	6.68804E-06	6.85971E-06	9.37981E-06	1.02729E-05	1.00306E-05	1.15088E-05	1.33862E-05	1.35879E-05	1.29877E-05	1.3436E-05	1.4114E-05	1.51126E-05	1.36346E-05	1.69283E-05	1.55917E-05	1.74864E-05
540	6.80874E-06	6.85373E-06	9.52893E-06	1.03569E-05	9.84133E-06	1.08864E-05	1.29891E-05	1.33536E-05	1.2845E-05	1.35515E-05	1.47281E-05	1.4151E-05	1.42425E-05	1.65466E-05	1.51114E-05	1.72215E-05
541	7.11561E-06	7.13828E-06	9.75607E-06	1.0722E-05	9.92052E-06	1.05027E-05	1.24693E-05	1.31457E-05	1.2858E-05	1.36605E-05	1.55208E-05	1.3214E-05	1.50859E-05	1.59375E-05	1.45508E-05	1.70671E-05
542	7.44339E-06	7.58436E-06	9.9399E-06	1.11565E-05	1.02357E-05	1.04439E-05	1.20085E-05	1.2973E-05	1.29047E-05	1.36593E-05	1.61828E-05	1.25705E-05	1.58642E-05	1.5314E-05	1.40965E-05	1.69772E-05
543	7.63772E-06	8.074E-06	9.97467E-06	1.14654E-05	1.07704E-05	1.08147E-05	1.18106E-05	1.28662E-05	1.28847E-05	1.34666E-05	1.64279E-05	1.25141E-05	1.62989E-05	1.49173E-05	1.39606E-05	1.69345E-05
544	7.61489E-06	8.51293E-06	9.82082E-06	1.15391E-05	1.14481E-05	1.15912E-05	1.19619E-05	1.2828E-05	1.27611E-05	1.30856E-05	1.61291E-05	1.31318E-05	1.62577E-05	1.48968E-05	1.42281E-05	1.69156E-05
545	7.43229E-06	8.85447E-06	9.57091E-06	1.14376E-05	1.20726E-05	1.24925E-05	1.23146E-05	1.28044E-05	1.26236E-05	1.26883E-05	1.54764E-05	1.40985E-05	1.5899E-05	1.52171E-05	1.47293E-05	1.68847E-05
546	7.16216E-06	9.05483E-06	9.33081E-06	1.12384E-05	1.24294E-05	1.32028E-05	1.26888E-05	1.27309E-05	1.25736E-05	1.24632E-05	1.46937E-05	1.50345E-05	1.54121E-05	1.58167E-05	1.52594E-05	1.67997E-05
547	6.88134E-06	9.07522E-06	9.21227E-06	1.10257E-05	1.23103E-05	1.34121E-05	1.29111E-05	1.25501E-05	1.27199E-05	1.2607E-05	1.40151E-05	1.55672E-05	1.49962E-05	1.66421E-05	1.56213E-05	1.66281E-05
548	6.65174E-06	8.89756E-06	9.28883E-06	1.08636E-05	1.16132E-05	1.29359E-05	1.28635E-05	1.22385E-05	1.31065E-05	1.32203E-05	1.36071E-05	1.54642E-05	1.479E-05	1.75997E-05	1.56825E-05	1.6361E-05
549	6.492E-06	8.58187E-06	9.5144E-06	1.07586E-05	1.06059E-05	1.20233E-05	1.26275E-05	1.18993E-05	1.35691E-05	1.40919E-05	1.34245E-05	1.498E-05	1.47445E-05	1.84755E-05	1.55427E-05	1.60856E-05
550	6.41167E-06	8.20472E-06	9.8176E-06	1.0705E-05	9.63452E-06	1.10155E-05	1.23268E-05	1.16627E-05	1.38996E-05	1.49444E-05	1.33774E-05	1.44724E-05	1.4771E-05	1.90292E-05	1.53506E-05	1.59094E-05
551	6.41819E-06	7.84031E-06	1.01234E-05	1.06937E-05	9.04339E-06	1.0251E-05	1.20812E-05	1.16552E-05	1.38846E-05	1.54945E-05	1.33711E-05	1.42954E-05	1.47755E-05	1.90136E-05	1.52501E-05	1.59352E-05
552	6.51128E-06	7.555E-06	1.03658E-05	1.07149E-05	9.10565E-06	1.00128E-05	1.19951E-05	1.19745E-05	1.3378E-05	1.55288E-05	1.33403E-05	1.47296E-05	1.46947E-05	1.82728E-05	1.5377E-05	1.62513E-05
553	6.62179E-06	7.33724E-06	1.04898E-05	1.07124E-05	9.65718E-06	1.02253E-05	1.20346E-05	1.25089E-05	1.25545E-05	1.51648E-05	1.33299E-05	1.55855E-05	1.45781E-05	1.70808E-05	1.57568E-05	1.68025E-05
554	6.6574E-06	7.14949E-06	1.04452E-05	1.0615E-05	1.03835E-05	1.06901E-05	1.21192E-05	1.30755E-05	1.17011E-05	1.46362E-05	1.34247E-05	1.65124E-05	1.45157E-05	1.58633E-05	1.63786E-05	1.74851E-05
555	6.52561E-06	6.95411E-06	1.01817E-05	1.03514E-05	1.09694E-05	1.12084E-05	1.21683E-05	1.34909E-05	1.11057E-05	1.41774E-05	1.37095E-05	1.71586E-05	1.45979E-05	1.50467E-05	1.72315E-05	1.81956E-05
556	6.16495E-06	6.73907E-06	9.69004E-06	9.89718E-06	1.11669E-05	1.16315E-05	1.215E-05	1.36343E-05	1.1058E-05	1.40448E-05	1.42988E-05	1.72667E-05	1.49491E-05	1.50504E-05	1.83452E-05	1.88922E-05
557	5.59703E-06	6.50955E-06	9.02094E-06	9.33555E-06	1.09854E-05	1.1902E-05	1.2087E-05	1.3519E-05	1.15134E-05	1.42493E-05	1.51237E-05	1.68843E-05	1.55318E-05	1.57525E-05	1.95432E-05	1.95012E-05
558	4.92825E-06	6.32215E-06	8.32002E-06	8.8715E-06	1.06369E-05	1.20764E-05	1.21046E-05	1.33108E-05	1.23142E-05	1.47548E-05	1.60969E-05	1.6325E-05	1.63075E-05	1.6829E-05	2.06362E-05	2.00371E-05
559	4.26704E-06	6.2345E-06	7.73541E-06	8.71356E-06	1.0338E-05	1.22125E-05	1.23301E-05	1.31785E-05	1.3299E-05	1.55241E-05	1.71291E-05	1.59088E-05	1.72363E-05	1.79494E-05	2.14318E-05	2.0515E-05
560	3.72067E-06	6.30086E-06	7.41235E-06	9.05563E-06	1.02984E-05	1.23683E-05	1.28811E-05	1.32889E-05	1.43119E-05	1.65177E-05	1.81349E-05	1.59467E-05	1.8281E-05	1.88008E-05	2.17595E-05	2.09588E-05
561	3.34619E-06	6.48887E-06	7.39579E-06	9.79716E-06	1.054E-05	1.25386E-05	1.36501E-05	1.36922E-05	1.52453E-05	1.76017E-05	1.9025E-05	1.64902E-05	1.93639E-05	1.93154E-05	2.17189E-05	2.14353E-05
562	3.19977E-06	6.76804E-06	7.73169E-06	1.07093E-05	1.10517E-05	1.28051E-05	1.44982E-05	1.44921E-05	1.61889E-05	1.87523E-05	1.99087E-05	1.75631E-05	2.05801E-05	1.98237E-05	2.18574E-05	2.22732E-05
563	3.3199E-06	7.08215E-06	8.434E-06	1.15246E-05	1.17784E-05	1.3201E-05	1.5235E-05	1.5739E-05	1.71819E-05	1.98845E-05	2.08292E-05	1.91223E-05	2.19566E-05	2.0591E-05	2.26436E-05	2.37223E-05
564	3.74086E-06	7.37644E-06	9.51063E-06	1.19866E-05	1.26663E-05	1.37598E-05	1.56816E-05	1.74765E-05	1.82653E-05	2.09195E-05	2.18318E-05	2.11246E-05	2.35232E-05	2.18782E-05	2.45297E-05	2.60232E-05
565	4.39504E-06	7.62904E-06	1.08205E-05	1.21038E-05	1.368E-05	1.45295E-05	1.59398E-05	1.95836E-05	1.95282E-05	2.19399E-05	2.3029E-05	2.35155E-05	2.53724E-05	2.38597E-05	2.75926E-05	2.92071E-05
566	5.10769E-06	7.8506E-06	1.20647E-05	1.21575E-05	1.48006E-05	1.55695E-05	1.63999E-05	2.17639E-05	2.11049E-05	2.31905E-05	2.45973E-05	2.62238E-05	2.76562E-05	2.6614E-05	3.15122E-05	3.30808E-05
567	5.70146E-06	8.05659E-06	1.29429E-05	1.24465E-05	1.60161E-05	1.6946E-05	1.74715E-05	2.3722E-05	2.314E-05	2.49325E-05	2.67259E-05	2.91878E-05	3.05399E-05	3.02251E-05	3.5962E-05	3.74533E-05
568	6.00115E-06	8.26164E-06	1.31618E-05	1.32621E-05	1.73143E-05	1.87224E-05	1.95536E-05	2.51704E-05	2.57736E-05	2.74214E-05	2.95986E-05	3.23477E-05	3.41835E-05	3.47724E-05	4.06209E-05	4.21375E-05
569	5.93824E-06	8.51303E-06	1.27995E-05	1.47349E-05	1.87951E-05	2.0977E-05	2.2787E-05	2.63039E-05	2.91466E-05	3.08871E-05	3.34049E-05	3.59159E-05	3.87716E-05	4.03569E-05	4.55766E-05	4.73276E-05
570	5.58964E-06	8.9027E-06	1.24411E-05	1.67757E-05	2.07121E-05	2.38095E-05	2.69604E-05	2.79739E-05	3.34004E-05	3.55252E-05	3.8342E-05	4.0477E-05	4.45215E-05	4.71091E-05	5.14741E-05	5.37385E-05
571	5.04289E-06	9.52636E-06	1.2707E-05	1.92816E-05	2.3331E-05	2.73226E-05	3.18406E-05	3.10798E-05	3.86794E-05	4.15314E-05	4.4611E-05	4.66443E-05	5.16568E-05	5.5166E-05	5.90021E-05	6.21257E-05
572	4.38459E-06	1.0477E-05	1.42093E-05	2.21488E-05	2.69117E-05	3.16155E-05	3.71936E-05	3.65076E-05	4.51228E-05	4.9095E-05	5.24063E-05	5.502E-05	6.03942E-05	6.46587E-05	6.88365E-05	7.32309E-05
573	3.72529E-06	1.17721E-05	1.71704E-05	2.53988E-05	3.15897E-05	3.68247E-05	4.30476E-05	4.46746E-05	5.29269E-05	5.83654E-05	6.19554E-05	6.59877E-05	7.10596E-05	7.59267E-05	8.15009E-05	8.75959E-05
