Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	06:25pm	06:28pm	06:30pm	06:32pm	06:34pm	06:36pm	06:38pm	06:40pm	06:41pm	06:43pm	06:44pm	06:46pm	06:47pm	06:48pm	06:50pm	06:50pm
479	1.25773E-06	2.68808E-06	8.87249E-06	2.40848E-05	6.09804E-05	9.9995E-05	0.000153316	0.000215806	0.000292838	0.000382985	0.000483699	0.000606629	0.000730698	0.000864556	0.00102465	0.001224559
480	1.11969E-06	2.33732E-06	9.05895E-06	2.42661E-05	6.01392E-05	9.89731E-05	0.000150775	0.000213133	0.000289906	0.000377782	0.000476808	0.000597276	0.000719742	0.000852963	0.001006506	0.001204841
481	1.04471E-06	1.94529E-06	9.18656E-06	2.43402E-05	5.91639E-05	9.80974E-05	0.000148305	0.000210872	0.000287997	0.000373853	0.00047166	0.000589333	0.00071064	0.000843887	0.000990686	0.001188848
482	1.01232E-06	1.59376E-06	9.23839E-06	2.42628E-05	5.82492E-05	9.75555E-05	0.000146677	0.000209601	0.000287555	0.000372028	0.000469296	0.000584335	0.000705051	0.000838858	0.000980498	0.001179132
483	1.00128E-06	1.35786E-06	9.18641E-06	2.39615E-05	5.75009E-05	9.73909E-05	0.000146418	0.000209573	0.000288597	0.00037257	0.000470045	0.000582918	0.000703564	0.000838152	0.000977699	0.001176448
484	1.01088E-06	1.26734E-06	9.03817E-06	2.35011E-05	5.70297E-05	9.76671E-05	0.000147614	0.000210899	0.000291086	0.00037549	0.000473889	0.000585376	0.000706458	0.000841964	0.000982764	0.00118102
485	1.06236E-06	1.30339E-06	8.83929E-06	2.30942E-05	5.69528E-05	9.84693E-05	0.000149888	0.000213532	0.000294922	0.000380523	0.000480441	0.000591634	0.000713688	0.000850399	0.000994798	0.00119251
486	1.18039E-06	1.44826E-06	8.65569E-06	2.30084E-05	5.75125E-05	0.000100103	0.000153178	0.000217898	0.000300668	0.000388253	0.000490378	0.000602929	0.000726794	0.000865467	0.001015087	0.001213226
487	1.38497E-06	1.6791E-06	8.5138E-06	2.34083E-05	5.87005E-05	0.000102441	0.000156768	0.000223486	0.000307587	0.000397588	0.000502271	0.000617899	0.00074418	0.000885433	0.001040553	0.001240238
488	1.68164E-06	1.96677E-06	8.46212E-06	2.44184E-05	6.0577E-05	0.000105538	0.000160423	0.000230254	0.000315643	0.000408372	0.000515902	0.000636435	0.000765775	0.000910359	0.001070509	0.001273358
489	2.02117E-06	2.25203E-06	8.55659E-06	2.58633E-05	6.30131E-05	0.000109337	0.000164409	0.000238165	0.000324984	0.000420775	0.000531593	0.000658297	0.000791393	0.000940073	0.001104962	0.001312824
490	2.34339E-06	2.46976E-06	8.8544E-06	2.75071E-05	6.58424E-05	0.000113761	0.000169092	0.000247189	0.000335793	0.000435035	0.000549774	0.000683213	0.000820822	0.000974355	0.001144062	0.001358956
491	2.59308E-06	2.55975E-06	9.42942E-06	2.91673E-05	6.90227E-05	0.000118946	0.000175153	0.000257752	0.000348876	0.0004522	0.0005719	0.000712195	0.000855384	0.001014809	0.001190093	0.001414612
492	2.71166E-06	2.46163E-06	1.03126E-05	3.05818E-05	7.22889E-05	0.000124618	0.000182629	0.000269393	0.000363814	0.000471726	0.000597387	0.000743804	0.000893455	0.001059522	0.001241203	0.001477678
493	2.70274E-06	2.22047E-06	1.14172E-05	3.17455E-05	7.56269E-05	0.000130669	0.000191436	0.000281969	0.000380443	0.000493423	0.000625805	0.000777748	0.000934662	0.0011079	0.001297054	0.001547102
494	2.60671E-06	1.94505E-06	1.25729E-05	3.27854E-05	7.91089E-05	0.000136972	0.000201228	0.000295272	0.0003984	0.000516848	0.000656224	0.000813711	0.000978533	0.001159118	0.001357012	0.001621022
495	2.46461E-06	1.74534E-06	1.36077E-05	3.38308E-05	8.28085E-05	0.000143399	0.000211656	0.000309094	0.000417314	0.000541553	0.000687702	0.000851376	0.00102459	0.001212347	0.001420437	0.001697558
496	2.3191E-06	1.73204E-06	1.43608E-05	3.50354E-05	8.68599E-05	0.000149928	0.000222526	0.000323453	0.000437127	0.000567491	0.000719806	0.000891051	0.001073111	0.001267652	0.001487733	0.001776088
497	2.20346E-06	1.95981E-06	1.47658E-05	3.64665E-05	9.1242E-05	0.000156438	0.000233522	0.000338142	0.000457434	0.000594141	0.000751811	0.000932082	0.00112323	0.001324126	0.001557641	0.001854929
498	2.14277E-06	2.39439E-06	1.49555E-05	3.81491E-05	9.59226E-05	0.000163077	0.00024476	0.000353497	0.000478519	0.000621819	0.000784563	0.00097476	0.001175255	0.001382878	0.001630382	0.001935727
499	2.16129E-06	2.99274E-06	1.50816E-05	4.0102E-05	0.000100863	0.000170009	0.000256381	0.000369892	0.000500701	0.000650887	0.000819021	0.001019414	0.001229538	0.00144514	0.001706233	0.002020348
500	2.28341E-06	3.7116E-06	1.52965E-05	4.23442E-05	0.000106023	0.0001774	0.000268531	0.000387701	0.000524303	0.00068171	0.000856145	0.001066373	0.001286435	0.001512147	0.00178547	0.002110665
501	2.51329E-06	4.48579E-06	1.56806E-05	4.47524E-05	0.000111072	0.000184906	0.000280611	0.00040614	0.000548171	0.000712752	0.000894416	0.001113111	0.001342862	0.001580825	0.00186364	0.002202616
502	2.79909E-06	5.21672E-06	1.62237E-05	4.72438E-05	0.00011606	0.000192734	0.000292996	0.000425421	0.000572901	0.000744845	0.000934827	0.001161329	0.001400878	0.001652901	0.001943644	0.002299159
503	3.0648E-06	5.78432E-06	1.68325E-05	4.95934E-05	0.00012076	0.000200598	0.000305352	0.000444623	0.000597671	0.000777005	0.000975949	0.001210037	0.001459304	0.001725936	0.002023949	0.00239752
504	3.23473E-06	6.06909E-06	1.74138E-05	5.15773E-05	0.000124948	0.000208211	0.000317348	0.000462827	0.000621663	0.000808251	0.001016362	0.001258246	0.001516964	0.001797504	0.002103028	0.002494942
505	3.24045E-06	5.96367E-06	1.78816E-05	5.29913E-05	0.000128425	0.000215308	0.000328678	0.000479184	0.000644117	0.000837668	0.001054727	0.001305024	0.001572755	0.00186533	0.002179463	0.002588833
506	3.11607E-06	5.53363E-06	1.82588E-05	5.39489E-05	0.00013146	0.000222087	0.000339614	0.000494132	0.000665553	0.000865895	0.001091638	0.001351231	0.001627804	0.001930688	0.002255073	0.002680969
507	2.96566E-06	4.96131E-06	1.86122E-05	5.46877E-05	0.000134395	0.000228626	0.000350162	0.000508046	0.000686072	0.000892935	0.001126876	0.00139627	0.001681532	0.001993509	0.002329433	0.002770842
508	2.89744E-06	4.43656E-06	1.90231E-05	5.549E-05	0.00013768	0.000235172	0.000360576	0.000521678	0.000706271	0.000919434	0.001161027	0.00144053	0.001734552	0.002055149	0.002403766	0.002859912
509	3.01868E-06	4.14785E-06	1.95728E-05	5.66359E-05	0.000141755	0.00024197	0.000371112	0.000535773	0.00072674	0.000946031	0.001194673	0.001484397	0.00178747	0.002116954	0.002479281	0.002949624
510	3.3635E-06	4.18412E-06	2.02974E-05	5.82647E-05	0.000146786	0.00024918	0.000381917	0.00055077	0.000747835	0.000973095	0.001228224	0.001528033	0.001840469	0.002179502	0.002556236	0.003040366
511	3.82793E-06	4.44819E-06	2.11074E-05	6.0133E-05	0.000152111	0.000256242	0.000392087	0.000565319	0.000767795	0.000998306	0.001258992	0.001567743	0.001888803	0.002237072	0.002627383	0.003123738
512	4.30964E-06	4.84284E-06	2.19945E-05	6.22289E-05	0.000157665	0.000263684	0.000402388	0.000580447	0.000788128	0.0010236	0.001289699	0.001606555	0.001935803	0.002293456	0.002696624	0.00320462
513	4.70071E-06	5.26272E-06	2.29079E-05	6.44163E-05	0.000163073	0.000271497	0.000412764	0.000595996	0.000808726	0.001048819	0.001320413	0.001644211	0.00198084	0.002347759	0.002762381	0.003281365
514	4.91707E-06	5.61949E-06	2.38018E-05	6.65724E-05	0.000168026	0.00027961	0.000423165	0.000611781	0.000829449	0.001073818	0.001351157	0.001680576	0.002023558	0.00239937	0.002823573	0.00335282
515	4.97392E-06	5.89469E-06	2.4653E-05	6.86277E-05	0.000172493	0.000287682	0.000433569	0.000627497	0.000849999	0.00109852	0.001381764	0.00171606	0.002064759	0.002448897	0.002881241	0.003419915
516	4.91319E-06	6.08896E-06	2.54452E-05	7.05306E-05	0.000176523	0.000295319	0.00044398	0.000642836	0.000870074	0.001122916	0.001412084	0.001751291	0.002105645	0.002497375	0.002937117	0.003484291
517	4.77592E-06	6.20244E-06	2.61602E-05	7.22242E-05	0.000180148	0.000302102	0.000454365	0.000657437	0.000889305	0.0011469	0.001441842	0.001786741	0.00214722	0.002545615	0.002992656	0.003547264
518	4.60203E-06	6.23659E-06	2.67812E-05	7.36601E-05	0.000183404	0.000307665	0.000464676	0.000670979	0.000907365	0.001170375	0.001470803	0.001822833	0.002190396	0.002594388	0.00304924	0.003610143
519	4.4206E-06	6.20506E-06	2.72944E-05	7.48518E-05	0.000186274	0.000312042	0.000474502	0.000683199	0.000924007	0.001192798	0.001498472	0.001858702	0.002234126	0.002642949	0.003106145	0.003672617
520	4.25392E-06	6.12896E-06	2.76871E-05	7.58505E-05	0.000188705	0.000315507	0.000483207	0.000693879	0.000939034	0.001213357	0.001524197	0.001892688	0.002276159	0.00268962	0.003161353	0.00373337
521	4.13156E-06	6.04045E-06	2.79989E-05	7.68487E-05	0.000190996	0.000318925	0.00049106	0.000704095	0.000954003	0.001233509	0.001550176	0.001926675	0.00231851	0.002737756	0.003218762	0.003798069
522	4.06688E-06	5.94893E-06	2.81671E-05	7.77579E-05	0.000192753	0.00032199	0.000496565	0.00071237	0.000967011	0.001250254	0.001572998	0.001955604	0.002354847	0.002780824	0.003270646	0.003858632
523	4.06101E-06	5.87902E-06	2.8208E-05	7.86061E-05	0.000194029	0.00032487	0.000499783	0.000718854	0.000978035	0.001263559	0.001592477	0.001979074	0.002384575	0.002818209	0.003316185	0.003914305
524	4.08867E-06	5.86017E-06	2.81749E-05	7.93926E-05	0.000195016	0.000327598	0.000501656	0.000724165	0.00098728	0.001274379	0.001609025	0.001998281	0.002409203	0.002850653	0.003356089	0.003965059
525	4.12284E-06	5.92207E-06	2.8123E-05	8.0115E-05	0.000195914	0.000330198	0.000503187	0.000728955	0.000994967	0.001283736	0.001623092	0.002014527	0.002430373	0.002878985	0.003391166	0.004010913
526	4.13819E-06	6.0966E-06	2.81184E-05	8.08014E-05	0.000196997	0.000332822	0.000505562	0.000734147	0.001001693	0.001293134	0.001635743	0.002029873	0.002450646	0.002905124	0.003423508	0.004053411
527	4.12244E-06	6.38579E-06	2.81932E-05	8.1408E-05	0.000198322	0.000335353	0.000509178	0.000739817	0.001007321	0.001302704	0.001646723	0.002044406	0.002470108	0.002928544	0.003452392	0.004091062
528	4.10806E-06	6.72587E-06	2.83573E-05	8.18908E-05	0.000199842	0.000337753	0.000513517	0.000745507	0.001012123	0.001311979	0.00165613	0.002057753	0.002488035	0.002949059	0.003477666	0.004123843
529	4.1346E-06	7.04189E-06	2.86149E-05	8.22007E-05	0.00020148	0.000339979	0.000517879	0.000750631	0.001016381	0.001320312	0.001664017	0.002069339	0.002503424	0.002966362	0.00349906	0.004151725
530	4.24159E-06	7.259E-06	2.89704E-05	8.2289E-05	0.000203159	0.000341986	0.000521566	0.0007546	0.001020376	0.001327058	0.001670439	0.002078593	0.00251527	0.002980147	0.003516309	0.00417468
531	4.45283E-06	7.3141E-06	2.94137E-05	8.21303E-05	0.000204786	0.000343724	0.000523996	0.000756958	0.001024316	0.001331705	0.001675482	0.002085085	0.002522841	0.002990247	0.003529259	0.004192751
532	4.70442E-06	7.2093E-06	2.98527E-05	8.18288E-05	0.000206184	0.000345108	0.000525214	0.000757957	0.001027975	0.001334435	0.001679352	0.002089119	0.002526828	0.002997169	0.003538281	0.004206249
533	4.90209E-06	6.96932E-06	3.01673E-05	8.15338E-05	0.000207146	0.000346041	0.000525485	0.000758095	0.001030985	0.001335683	0.001682308	0.002091271	0.002528436	0.00300168	0.003543954	0.004215603
534	4.95164E-06	6.61894E-06	3.02375E-05	8.13948E-05	0.000207465	0.000346429	0.000525077	0.000757873	0.001032978	0.001335884	0.001684613	0.002092114	0.002528869	0.003004544	0.003546856	0.004221247
535	4.77077E-06	6.18662E-06	2.99574E-05	8.15454E-05	0.000206959	0.000346186	0.000524246	0.000757749	0.001033609	0.001335439	0.001686473	0.002092169	0.002529212	0.003006429	0.003547502	0.004223546
536	4.41779E-06	5.74358E-06	2.93784E-05	8.19004E-05	0.000205663	0.00034526	0.00052296	0.0007574	0.001032462	0.00133389	0.001686875	0.002090584	0.002528232	0.003005779	0.003544365	0.004220565
537	4.04821E-06	5.39503E-06	2.86845E-05	8.23089E-05	0.000203952	0.000343944	0.000521498	0.000756718	0.001030061	0.001331492	0.001685614	0.002087602	0.002525593	0.00300245	0.003537973	0.004212902
538	3.81705E-06	5.24404E-06	2.80502E-05	8.25887E-05	0.00020213	0.000342412	0.000519947	0.000755314	0.001026562	0.001328014	0.001681874	0.00208271	0.002520032	0.002995206	0.003527567	0.004199626
539	3.87387E-06	5.38949E-06	2.76458E-05	8.25624E-05	0.000200493	0.000340829	0.00051839	0.000752811	0.001022119	0.001323228	0.001674869	0.002075406	0.002510329	0.002982858	0.003512427	0.004179858
540	4.21103E-06	5.80853E-06	2.75172E-05	8.21791E-05	0.000199161	0.000339231	0.000516755	0.00074914	0.001016859	0.001317057	0.001664702	0.002065603	0.002496515	0.002965618	0.003492929	0.004154279
541	4.64632E-06	6.34767E-06	2.76122E-05	8.16706E-05	0.000198374	0.000338056	0.000515648	0.000745818	0.001012549	0.001311763	0.001655236	0.002057092	0.002484169	0.002950195	0.003476463	0.004132199
542	4.97351E-06	6.82645E-06	2.77798E-05	8.10039E-05	0.000197701	0.000336611	0.000513952	0.000741904	0.001007591	0.001305258	0.001644887	0.002046855	0.00247069	0.002933575	0.003458933	0.004109288
543	4.99283E-06	7.07334E-06	2.79148E-05	8.02829E-05	0.000197044	0.000334767	0.000511408	0.000737698	0.001002074	0.00129764	0.001634833	0.002035302	0.002457623	0.00291767	0.003442045	0.004088119
544	4.62856E-06	7.01168E-06	2.79354E-05	7.95555E-05	0.000196286	0.000332423	0.000507859	0.000733265	0.000995922	0.001288903	0.001625481	0.002022589	0.002445461	0.002903169	0.003426308	0.004069589
545	4.05243E-06	6.7542E-06	2.7808E-05	7.87591E-05	0.000195274	0.000329534	0.000503352	0.000728204	0.000988729	0.001278845	0.001615699	0.00200837	0.002432604	0.002888323	0.00340985	0.004051264
546	3.46511E-06	6.4346E-06	2.74967E-05	7.77952E-05	0.000193797	0.000325969	0.000497818	0.000721846	0.000979767	0.001266872	0.001603711	0.001991666	0.002416504	0.002870267	0.003389541	0.004029153
547	3.07032E-06	6.19102E-06	2.69813E-05	7.66103E-05	0.000191752	0.000321785	0.000491475	0.000713941	0.000968874	0.001253125	0.001588659	0.001972649	0.002396003	0.002847782	0.003364195	0.004001571
548	3.00944E-06	6.1157E-06	2.62745E-05	7.5182E-05	0.000189073	0.000317029	0.000484443	0.000704269	0.000955854	0.001237522	0.001569748	0.001951079	0.002369917	0.002819494	0.003332346	0.003966553
549	3.21719E-06	6.15253E-06	2.55259E-05	7.36697E-05	0.000186	0.000312034	0.000476996	0.00069343	0.000941346	0.001220468	0.001547951	0.001927278	0.002339348	0.002786301	0.003294886	0.003925099
550	3.58469E-06	6.21408E-06	2.49142E-05	7.22714E-05	0.000182836	0.000307193	0.000469439	0.000682195	0.000926171	0.001202473	0.001524616	0.00190169	0.00230588	0.002749586	0.00325321	0.00387884
551	4.00137E-06	6.21053E-06	2.46105E-05	7.11617E-05	0.000179827	0.000302798	0.000461927	0.000671113	0.000910845	0.001183652	0.001500593	0.001874129	0.002270341	0.002709823	0.003207638	0.003828125
552	4.36545E-06	6.07116E-06	2.47463E-05	7.05091E-05	0.000177268	0.000299233	0.000454863	0.000661023	0.000896355	0.001164847	0.001477501	0.001845611	0.002234858	0.002669116	0.003160458	0.003775574
553	4.61094E-06	5.8069E-06	2.51309E-05	7.01511E-05	0.000175	0.000296133	0.000448134	0.000651592	0.000882531	0.00114603	0.001455012	0.001816088	0.002199368	0.002627387	0.003111635	0.003720615
554	4.68458E-06	5.4577E-06	2.54647E-05	6.9819E-05	0.000172726	0.000292913	0.000441506	0.000642158	0.000868907	0.001127018	0.001432302	0.001785362	0.002163319	0.002584131	0.003060708	0.003662024
555	4.533E-06	5.06358E-06	2.54476E-05	6.92435E-05	0.000170148	0.000288982	0.000434742	0.000632061	0.000855018	0.001107626	0.001408548	0.001753236	0.002126161	0.00253884	0.003007216	0.003598575
556	4.1284E-06	4.67811E-06	2.4894E-05	6.83825E-05	0.00016749	0.00028465	0.00042886	0.000622517	0.000842869	0.001090841	0.001387025	0.001724556	0.002093449	0.00249831	0.002959343	0.003539513
557	3.54042E-06	4.32644E-06	2.38667E-05	6.70775E-05	0.000164368	0.000279283	0.000422607	0.000611943	0.000830042	0.001073701	0.001364053	0.00169499	0.00205949	0.002456024	0.002909441	0.003476334
558	2.91985E-06	4.05008E-06	2.27152E-05	6.55222E-05	0.000161094	0.000273474	0.000416108	0.000601042	0.000816865	0.001056679	0.001340652	0.001665784	0.002025284	0.002413533	0.002859385	0.003412581
559	2.4201E-06	3.89108E-06	2.17956E-05	6.39139E-05	0.000157984	0.000267829	0.000409496	0.000590531	0.000803669	0.001040261	0.001317861	0.001638207	0.00199185	0.002372414	0.002811084	0.003351859
560	2.18645E-06	3.88906E-06	2.14435E-05	6.24424E-05	0.000155335	0.000262919	0.000402888	0.000581076	0.000790766	0.00102488	0.001296655	0.001613429	0.001960143	0.002334151	0.002766329	0.003297562
561	2.20589E-06	4.024E-06	2.15358E-05	6.09038E-05	0.000152499	0.000257689	0.000394658	0.000570245	0.000775008	0.001006178	0.001271788	0.001584632	0.001922322	0.002289422	0.002714059	0.003236446
562	2.3656E-06	4.27175E-06	2.18276E-05	5.94693E-05	0.000149787	0.000252688	0.000386223	0.000559543	0.000759204	0.000987276	0.001247352	0.001556427	0.001885138	0.002246018	0.002663459	0.003178368
563	2.54058E-06	4.59206E-06	2.19813E-05	5.80544E-05	0.000146878	0.000247398	0.000377379	0.000548125	0.000742974	0.000967167	0.001222208	0.001526915	0.001847441	0.002202318	0.002612556	0.00311986
564	2.60998E-06	4.94375E-06	2.16716E-05	5.65784E-05	0.000143467	0.000241319	0.000367934	0.000535186	0.000725961	0.000944893	0.001195261	0.001494277	0.001808129	0.002156754	0.00255945	0.003057577
565	2.54976E-06	5.26106E-06	2.08532E-05	5.50443E-05	0.000139551	0.00023447	0.000358038	0.000520815	0.000708246	0.000920656	0.001166515	0.001458524	0.00176721	0.002109087	0.0025039	0.002991016
566	2.43602E-06	5.45147E-06	1.9768E-05	5.35317E-05	0.000135414	0.000227354	0.000348121	0.000505928	0.000690225	0.000895673	0.001136871	0.001421265	0.001725479	0.002060022	0.00244687	0.002922009
567	2.35046E-06	5.4238E-06	1.868E-05	5.21471E-05	0.000131412	0.000220601	0.000338779	0.000491703	0.000672612	0.000871606	0.00110778	0.001384818	0.001684535	0.002011219	0.00239047	0.002853796
568	2.3724E-06	5.08873E-06	1.78442E-05	5.0983E-05	0.000127867	0.000214773	0.00033052	0.000479182	0.00065596	0.000849887	0.001080413	0.001351142	0.001645566	0.001963863	0.002336232	0.002788916
569	2.51099E-06	4.47238E-06	1.73643E-05	5.00534E-05	0.000124863	0.000210002	0.000323405	0.000468641	0.000640424	0.000830862	0.001055156	0.001320788	0.001608784	0.001918444	0.002284564	0.002728229
570	2.67978E-06	3.75833E-06	1.71376E-05	4.92649E-05	0.000122162	0.000205825	0.00031689	0.000459306	0.00062562	0.000813397	0.001031322	0.001292389	0.001573078	0.001874508	0.002234346	0.002670309
571	2.78593E-06	3.14123E-06	1.70482E-05	4.85212E-05	0.000119515	0.000201758	0.000310415	0.00045037	0.000611181	0.000796326	0.001008235	0.001264552	0.001537374	0.001831693	0.002184537	0.002613791
572	2.73741E-06	2.81296E-06	1.69779E-05	4.77181E-05	0.000116655	0.000197284	0.000303374	0.000440956	0.000596637	0.000778353	0.00098505	0.00123568	0.001500347	0.001789323	0.002133728	0.002556871
573	2.52669E-06	2.84029E-06	1.68346E-05	4.67946E-05	0.000113518	0.000192242	0.000295627	0.000430747	0.000581974	0.000759135	0.000961609	0.001205458	0.001462027	0.001747501	0.002081955	0.002499275
574	2.2915E-06	3.0737E-06	1.65677E-05	4.57573E-05	0.000110377	0.000187052	0.000287791	0.000420329	0.00056787	0.000739839	0.000938782	0.00117559	0.001424553	0.00170739	0.002031396	0.002442961
575	2.18362E-06	3.3426E-06	1.61311E-05	4.46193E-05	0.000107535	0.000182191	0.000280556	0.000410374	0.000555071	0.000721778	0.000917537	0.001147975	0.001390261	0.001670256	0.00198444	0.002390102
576	2.35115E-06	3.47369E-06	1.54626E-05	4.33477E-05	0.000105183	0.000177941	0.000274318	0.000401121	0.000543738	0.000705508	0.000897881	0.001123303	0.001360029	0.001635615	0.001941389	0.002340366
577	2.82013E-06	3.38222E-06	1.4607E-05	4.20432E-05	0.000103598	0.000174796	0.000269759	0.000393479	0.000534871	0.000692619	0.000881474	0.001103825	0.00133658	0.001606049	0.001905786	0.00229773
578	3.3506E-06	3.14961E-06	1.37416E-05	4.08388E-05	0.000102642	0.000172675	0.000266607	0.000387474	0.000528155	0.000682867	0.000868353	0.001088703	0.001318808	0.001581297	0.001876952	0.002261936
579	3.67102E-06	2.87799E-06	1.30617E-05	3.98762E-05	0.00010214	0.000171453	0.000264516	0.000383078	0.000523185	0.00067588	0.000858478	0.001076874	0.001305325	0.001560971	0.001853956	0.002232525
580	3.51224E-06	2.66868E-06	1.27608E-05	3.92962E-05	0.000101919	0.000171005	0.000263138	0.000380262	0.000519561	0.000671287	0.000851808	0.001067283	0.001294754	0.001544689	0.001835875	0.002209041
581	2.7812E-06	2.59376E-06	1.29534E-05	3.92336E-05	0.000102048	0.000171529	0.000262764	0.0003797	0.000518056	0.000670114	0.000849911	0.001061552	0.00128892	0.001535417	0.001825866	0.002195683
582	1.7858E-06	2.63281E-06	1.34533E-05	3.94767E-05	0.000102311	0.000172552	0.000263003	0.000380547	0.000517893	0.000671095	0.000851059	0.001058793	0.001286488	0.00153123	0.001821504	0.002189306
583	9.04066E-07	2.75843E-06	1.40612E-05	3.98602E-05	0.000102708	0.000173928	0.000264017	0.000382683	0.000519364	0.000674297	0.000855162	0.001060418	0.001288894	0.001533345	0.001824133	0.002191212
584	5.14021E-07	2.9432E-06	1.45779E-05	4.02189E-05	0.000103236	0.000175513	0.00026597	0.000385986	0.000522764	0.00067979	0.000862131	0.00106784	0.001297574	0.001542979	0.001835099	0.002202704
585	8.20646E-07	3.16073E-06	1.48784E-05	4.04611E-05	0.000103912	0.000177243	0.000268954	0.000390356	0.000528246	0.000687562	0.000871834	0.001081697	0.001313167	0.001560603	0.001854904	0.002224297
586	1.55353E-06	3.39172E-06	1.50616E-05	4.07488E-05	0.000104942	0.000179514	0.000273206	0.000396244	0.000536262	0.000698256	0.000885147	0.001101881	0.001335792	0.001586625	0.001884105	0.002257189
587	2.35865E-06	3.60935E-06	1.5224E-05	4.11773E-05	0.00010628	0.000182316	0.000278255	0.000403129	0.000545868	0.000710748	0.000900733	0.001125196	0.001361893	0.001617178	0.0019182	0.002296618
588	2.88075E-06	3.79035E-06	1.5481E-05	4.18931E-05	0.000108008	0.000185861	0.000283961	0.000410976	0.000556778	0.000724768	0.000918338	0.001149784	0.001389534	0.001650325	0.001954984	0.00234058
589	2.88855E-06	3.91591E-06	1.5908E-05	4.29852E-05	0.000110188	0.000190242	0.000290204	0.000419743	0.000568765	0.00074011	0.000937738	0.001174349	0.001417405	0.001684636	0.00199291	0.002387542
590	2.5215E-06	3.98051E-06	1.64603E-05	4.43708E-05	0.000112813	0.000195203	0.000296916	0.000429365	0.000581774	0.000756758	0.000958793	0.001199291	0.001446061	0.001720192	0.002032404	0.002437376
591	1.9934E-06	3.99149E-06	1.71156E-05	4.60549E-05	0.000116165	0.000200942	0.000304835	0.000440924	0.000597345	0.000776759	0.000983947	0.001228527	0.001480269	0.001761952	0.002079686	0.002496729
592	1.50628E-06	3.93512E-06	1.77654E-05	4.78113E-05	0.000119944	0.000206642	0.000313153	0.000453269	0.000613987	0.000798224	0.001010652	0.00125974	0.001517277	0.001805925	0.002130406	0.002559564
593	1.21979E-06	3.82453E-06	1.83519E-05	4.95232E-05	0.000124063	0.00021206	0.000321786	0.000466259	0.000631552	0.00082096	0.001038666	0.001293269	0.001557469	0.001852197	0.002184809	0.002625593
594	1.13501E-06	3.72396E-06	1.88486E-05	5.10715E-05	0.000128228	0.000217218	0.000330569	0.000479514	0.000649469	0.000844094	0.001067345	0.001328231	0.001599535	0.00189994	0.002241356	0.002693164
595	1.22272E-06	3.70823E-06	1.92349E-05	5.23351E-05	0.000132103	0.000222187	0.000339316	0.000492604	0.000667081	0.00086661	0.001095964	0.0013635	0.001641829	0.001948144	0.002298149	0.002760341
596	1.45083E-06	3.84702E-06	1.94574E-05	5.31034E-05	0.000135121	0.000226667	0.000347267	0.000504261	0.000682595	0.000886014	0.001121932	0.001395627	0.001679899	0.001992489	0.002349375	0.002820498
597	1.78755E-06	4.17214E-06	1.95485E-05	5.3442E-05	0.000137331	0.00023109	0.000354834	0.000514963	0.000696651	0.000903108	0.001146445	0.001425953	0.001715209	0.002035255	0.0023974	0.002876791
598	2.19067E-06	4.56078E-06	1.95758E-05	5.36401E-05	0.000139102	0.00023554	0.000362061	0.00052479	0.000709551	0.000918651	0.001169505	0.001454578	0.00174815	0.002076189	0.002442769	0.002930066
599	2.61605E-06	4.8617E-06	1.96191E-05	5.40462E-05	0.00014091	0.000240101	0.000369023	0.000533893	0.000721734	0.000933654	0.001191217	0.001481773	0.001779403	0.002115147	0.002486377	0.00298157
600	3.01909E-06	4.92228E-06	1.97595E-05	5.50118E-05	0.00014323	0.000244858	0.000375797	0.000542425	0.000733641	0.000949138	0.001211686	0.001507812	0.001809654	0.002151981	0.002529127	0.003032557
601	3.3504E-06	4.66044E-06	2.0005E-05	5.65519E-05	0.000145926	0.000249152	0.000381385	0.000549049	0.000743521	0.000963055	0.001227672	0.001528673	0.0018343	0.00218058	0.002564394	0.003075137
602	3.58844E-06	4.25037E-06	2.04085E-05	5.84419E-05	0.000148949	0.000253332	0.00038653	0.000555112	0.000752749	0.000976777	0.001241887	0.001547363	0.001856808	0.002205338	0.002596469	0.003114169
603	3.70688E-06	3.8923E-06	2.0962E-05	6.02278E-05	0.000151778	0.000257082	0.000390977	0.000560542	0.000760702	0.000988982	0.001253869	0.00156289	0.001875775	0.002225013	0.002622775	0.003146226
604	3.67947E-06	3.78605E-06	2.16575E-05	6.14564E-05	0.000153889	0.000260081	0.000394473	0.000565267	0.00076676	0.000998351	0.001263162	0.001574261	0.001889802	0.002238368	0.002640745	0.00316789
605	3.50446E-06	4.02225E-06	2.24507E-05	6.18716E-05	0.000154975	0.000262121	0.000396925	0.000569258	0.000770677	0.001004238	0.001269666	0.001581186	0.001898382	0.002245178	0.002649353	0.003177826
606	3.23992E-06	4.42735E-06	2.32133E-05	6.17036E-05	0.00015527	0.00026329	0.00039869	0.000572658	0.000773224	0.00100776	0.001274318	0.001585287	0.001903434	0.002247975	0.002651675	0.003180182
607	2.95178E-06	4.78738E-06	2.37978E-05	6.1237E-05	0.000155046	0.000263644	0.000400076	0.000575475	0.000775103	0.001010008	0.001277845	0.001588017	0.001906688	0.002249056	0.002650635	0.003179008
