Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	09:27pm	09:31pm	09:33pm	09:34pm	09:34pm	09:34pm	09:35pm	09:35pm	09:35pm	09:36pm	09:36pm	09:36pm	09:36pm	09:37pm	09:37pm	09:37pm
410	9.74476E-07	2.43483E-06	7.82159E-06	6.49704E-06	7.57386E-06	1.20759E-05	1.38672E-05	1.24034E-05	2.01248E-05	1.6067E-05	1.98031E-05	1.63754E-05	2.38526E-05	1.95386E-05	2.29168E-05	3.40221E-05
411	1.06171E-06	3.23254E-06	9.22388E-06	7.55865E-06	9.8643E-06	1.38305E-05	1.62714E-05	1.51812E-05	2.34411E-05	2.05095E-05	2.2728E-05	2.15137E-05	2.74292E-05	2.50327E-05	2.84225E-05	3.84001E-05
412	1.17575E-06	4.2096E-06	1.04019E-05	9.05477E-06	1.26828E-05	1.57703E-05	1.83452E-05	1.87724E-05	2.70685E-05	2.56837E-05	2.67277E-05	2.82765E-05	3.17856E-05	3.23552E-05	3.57015E-05	4.32254E-05
413	1.27861E-06	5.26597E-06	1.14478E-05	1.10048E-05	1.58538E-05	1.81443E-05	2.06908E-05	2.32006E-05	3.11937E-05	3.16423E-05	3.18792E-05	3.63173E-05	3.7383E-05	4.11967E-05	4.44981E-05	4.91181E-05
414	1.33294E-06	6.30329E-06	1.24525E-05	1.34277E-05	1.92051E-05	2.1197E-05	2.38999E-05	2.8489E-05	3.60002E-05	3.84372E-05	3.82583E-05	4.52958E-05	4.46744E-05	5.1253E-05	5.45608E-05	5.66878E-05
415	1.30231E-06	7.22626E-06	1.35058E-05	1.63431E-05	2.25703E-05	2.51686E-05	2.85522E-05	3.46622E-05	4.16701E-05	4.61211E-05	4.59416E-05	5.48824E-05	5.41046E-05	6.22298E-05	6.56477E-05	6.65341E-05
416	1.17859E-06	8.08619E-06	1.48111E-05	1.98901E-05	2.61346E-05	3.03693E-05	3.51306E-05	4.20271E-05	4.86617E-05	5.5063E-05	5.53365E-05	6.53709E-05	6.62389E-05	7.44596E-05	7.81834E-05	7.95198E-05
417	9.93699E-07	9.13556E-06	1.66632E-05	2.42788E-05	3.05193E-05	3.7016E-05	4.36974E-05	5.10924E-05	5.75705E-05	6.57937E-05	6.70424E-05	7.7688E-05	8.13824E-05	8.88483E-05	9.32115E-05	9.6406E-05
418	7.8708E-07	1.06632E-05	1.93975E-05	2.97616E-05	3.64387E-05	4.53712E-05	5.43341E-05	6.24614E-05	6.90985E-05	7.89615E-05	8.17776E-05	9.29435E-05	9.99317E-05	0.000106495	0.000111981	0.000118089
419	5.97827E-07	1.29554E-05	2.33465E-05	3.65888E-05	4.46009E-05	5.56953E-05	6.71216E-05	7.67322E-05	8.39419E-05	9.52089E-05	0.000100254	0.000112238	0.000122279	0.000128488	0.00013573	0.000145459
420	4.62288E-07	1.62753E-05	2.88269E-05	4.50107E-05	5.56696E-05	6.82631E-05	8.21748E-05	9.4491E-05	0.000102785	0.000115191	0.000123187	0.000136648	0.000148865	0.00015592	0.000165687	0.000179409
421	3.86865E-07	2.06241E-05	3.5987E-05	5.52928E-05	6.98137E-05	8.35357E-05	0.000100008	0.000116209	0.000126206	0.00013975	0.000151355	0.000167046	0.000180686	0.00018995	0.000203043	0.000220927
422	3.58314E-07	2.584E-05	4.48818E-05	6.77396E-05	8.69109E-05	0.000102143	0.000121455	0.000142344	0.00015478	0.000169924	0.000185661	0.000204252	0.000219209	0.00023189	0.000249074	0.00027118
423	3.63007E-07	3.17564E-05	5.55582E-05	8.26442E-05	0.000106823	0.000124696	0.00014733	0.000173327	0.000189055	0.000206722	0.000226977	0.000249052	0.000265866	0.000283008	0.000305007	0.00033129
424	3.87448E-07	3.82083E-05	6.80627E-05	0.000100297	0.000129414	0.000151801	0.000178439	0.000209589	0.000229572	0.000251145	0.000276164	0.000302221	0.000322073	0.000344559	0.000372059	0.00040237
425	4.30313E-07	4.51754E-05	8.25355E-05	0.000121048	0.000154846	0.000184111	0.000215646	0.000251839	0.000277107	0.000304284	0.000334312	0.000364824	0.000389365	0.000417957	0.000451675	0.000485947
426	5.31938E-07	5.31079E-05	9.93931E-05	0.000145389	0.000184228	0.000222334	0.000259897	0.000301627	0.000333074	0.000367395	0.000403113	0.000438713	0.000469487	0.000504929	0.000545847	0.000584728
427	7.41723E-07	6.26043E-05	0.000119201	0.000173973	0.000219035	0.000267394	0.000312389	0.000360949	0.000399329	0.000442096	0.000484749	0.000526304	0.000564648	0.000607729	0.000657171	0.00070219
428	1.1083E-06	7.42371E-05	0.000142482	0.000207395	0.000260662	0.000320125	0.000374215	0.000431673	0.000477588	0.000529862	0.000581235	0.000629831	0.000676869	0.000728406	0.000788024	0.000841569
429	1.67769E-06	8.8564E-05	0.000169758	0.000246253	0.000310478	0.00038137	0.00044647	0.000515643	0.00056956	0.000632174	0.000694582	0.000751522	0.000808178	0.000869027	0.000940796	0.001006084
430	2.43636E-06	0.000105906	0.000201643	0.000291429	0.00036964	0.000452466	0.000530662	0.000614584	0.000677345	0.000751261	0.000827286	0.00089415	0.000961482	0.001032756	0.001118925	0.001199536
431	3.30811E-06	0.000126465	0.000239121	0.000344508	0.000439565	0.000535905	0.000629466	0.000730916	0.000804382	0.000891186	0.000983492	0.001062286	0.001141952	0.001225366	0.001328517	0.001427984
432	4.20872E-06	0.000150194	0.000282735	0.00040644	0.000520838	0.000633197	0.000744402	0.000865689	0.000952623	0.00105438	0.001165534	0.001258547	0.001352671	0.001450388	0.001573248	0.001694856
433	5.05639E-06	0.000177149	0.000333211	0.000478448	0.000614388	0.000746273	0.000877477	0.001020525	0.00112465	0.001243968	0.001376507	0.00148637	0.001597602	0.001712304	0.001857822	0.002004681
434	5.79179E-06	0.000207418	0.000391232	0.000561654	0.000721147	0.000876916	0.001030581	0.001197089	0.001322883	0.001462875	0.001619341	0.001748981	0.001880459	0.002015298	0.00218666	0.002361739
435	6.48335E-06	0.000241308	0.000457223	0.000656653	0.000842105	0.001026148	0.001204966	0.001397354	0.00154893	0.001712986	0.001896116	0.00204847	0.002203626	0.002361955	0.002562715	0.00276901
436	7.25397E-06	0.00027954	0.000532173	0.00076479	0.00097947	0.001196184	0.001403385	0.001625396	0.001806318	0.001998265	0.002211319	0.002389453	0.002572165	0.002757677	0.002992084	0.003232975
437	8.21027E-06	0.000322253	0.000615962	0.000885816	0.001133405	0.00138675	0.001625662	0.001881896	0.002094821	0.002318521	0.002564837	0.002771579	0.002985797	0.003202138	0.003474648	0.003753396
438	9.46439E-06	0.000369819	0.000708922	0.001020135	0.001304905	0.001598586	0.001872818	0.002168912	0.002415739	0.002675251	0.002958428	0.003196517	0.00344641	0.003697338	0.00401281	0.00433277
439	1.10276E-05	0.000421426	0.000809306	0.001165184	0.001490867	0.001827673	0.00214034	0.002481419	0.002763175	0.00306177	0.003384928	0.00365653	0.0039455	0.004234026	0.004596673	0.004960779
440	1.27458E-05	0.000474307	0.000911949	0.00131353	0.001681459	0.002062172	0.002414637	0.002802777	0.003119415	0.003457959	0.003822532	0.004128428	0.004457499	0.004784484	0.005196148	0.005606081
441	1.44668E-05	0.000526144	0.001012587	0.001459042	0.001868472	0.002292274	0.002684499	0.00311901	0.003469814	0.003847073	0.00425318	0.004593104	0.004961209	0.005325672	0.005786221	0.006242872
442	1.60083E-05	0.000573486	0.001104769	0.00159244	0.002039667	0.002503227	0.002932934	0.003409433	0.003792258	0.004204085	0.004649662	0.005021567	0.005424762	0.005823097	0.006329434	0.006831934
443	1.72145E-05	0.000613523	0.00118324	0.001706159	0.002185054	0.002683001	0.00314606	0.003657095	0.004068669	0.004508573	0.004989729	0.005390135	0.005822122	0.006248592	0.006795172	0.007341211
444	1.80483E-05	0.000644669	0.001244782	0.001795526	0.002298815	0.002824337	0.003314992	0.003851934	0.00428759	0.004748557	0.005259411	0.00568364	0.006137319	0.006585369	0.007164908	0.007749867
445	1.85317E-05	0.000665956	0.00128719	0.001857304	0.002377214	0.002922365	0.003433334	0.003987329	0.004440866	0.004916276	0.005448867	0.005891159	0.006359401	0.006822317	0.007426152	0.008042656
446	1.86877E-05	0.000676427	0.001308286	0.001888299	0.002416564	0.002972272	0.00349476	0.004056739	0.004520428	0.00500407	0.005548361	0.006001881	0.006477548	0.006948466	0.007566563	0.008204483
447	1.85386E-05	0.000675104	0.001305853	0.001885251	0.002413101	0.002969148	0.003492827	0.004053495	0.004518064	0.005004119	0.005547979	0.006004801	0.006480726	0.006952621	0.007573554	0.008219987
448	1.81204E-05	0.000662013	0.001279826	0.001848023	0.00236678	0.002912803	0.00342697	0.003977378	0.004433123	0.004915996	0.005446896	0.005898767	0.006368048	0.006834055	0.007446169	0.00808709
449	1.74964E-05	0.000639243	0.001234588	0.001782909	0.002285217	0.002812766	0.00330874	0.003841472	0.004280554	0.004754516	0.005263029	0.005702944	0.006159532	0.00661361	0.007207421	0.0078311
450	1.67333E-05	0.000609149	0.001175088	0.001697024	0.002177004	0.002679808	0.00315123	0.003660555	0.004077297	0.004536433	0.005016681	0.005439086	0.005877863	0.006314876	0.006883378	0.007480811
451	1.58739E-05	0.00057321	0.001104594	0.001595054	0.002047615	0.002520857	0.002963025	0.003444161	0.003834452	0.004271992	0.004720969	0.005121148	0.005537289	0.005952374	0.006490218	0.007054273
452	1.50087E-05	0.000534736	0.00102986	0.001486729	0.001909059	0.002350859	0.002762111	0.003212761	0.00357528	0.003985199	0.004404022	0.004779386	0.005169755	0.005559713	0.006064866	0.006592075
453	1.41616E-05	0.000495476	0.000954225	0.001376967	0.001767783	0.002177621	0.002557863	0.002977001	0.003311862	0.003689911	0.004080737	0.004429917	0.004792728	0.005155728	0.005627539	0.00611653
454	1.33341E-05	0.000456844	0.000880143	0.001269474	0.001629033	0.0020073	0.002357591	0.002745232	0.003053586	0.003398309	0.003762993	0.00408571	0.004420736	0.004756542	0.005195148	0.005646292
455	1.25269E-05	0.000420245	0.000810052	0.001167929	0.001498025	0.001846018	0.002168559	0.002525749	0.002809778	0.003122515	0.003462596	0.003759656	0.004068225	0.004378194	0.004784508	0.005199909
456	1.17522E-05	0.000387442	0.000747076	0.001077004	0.001381248	0.001701461	0.001999874	0.002328996	0.00259215	0.002877295	0.003194296	0.003467839	0.003753094	0.004040441	0.004416504	0.004800349
457	1.09958E-05	0.000358716	0.000691625	0.000997349	0.001279789	0.001574923	0.00185298	0.002156687	0.002402516	0.002665679	0.002960598	0.003213109	0.003478694	0.003747114	0.004095067	0.004452045
458	1.02502E-05	0.000333228	0.000642245	0.000926691	0.001190455	0.001462988	0.001723464	0.002004148	0.002235141	0.002480685	0.002754635	0.002988265	0.003236986	0.003489189	0.003811086	0.004145021
459	9.50725E-06	0.000309925	0.000597114	0.000862193	0.001109255	0.00136134	0.00160581	0.001865481	0.002082873	0.002313524	0.002567773	0.002784208	0.003017806	0.003255272	0.003553006	0.003866603
460	8.75862E-06	0.000287754	0.000554411	0.000801017	0.001032197	0.001265664	0.001494498	0.001734784	0.001938551	0.002155402	0.002391373	0.002591834	0.002810984	0.003033964	0.003309262	0.003604108
461	8.00916E-06	0.000266136	0.000513196	0.000741625	0.000956994	0.001173655	0.001386441	0.001608924	0.001798185	0.002001109	0.002220659	0.0024062	0.002610887	0.002818812	0.003073611	0.00335064
462	7.25328E-06	0.000244557	0.000472376	0.000682481	0.000881617	0.001082591	0.001278575	0.001484232	0.001657949	0.001846198	0.002050553	0.00222177	0.002411473	0.002603427	0.002839147	0.003098382
463	6.5079E-06	0.000223474	0.000432565	0.000624649	0.00080754	0.000993597	0.001172693	0.001362344	0.001520394	0.001693645	0.001883542	0.002041057	0.00221556	0.002391272	0.002609284	0.002850645
464	5.79014E-06	0.000203354	0.000394388	0.000569214	0.000736265	0.000907833	0.001070627	0.001244942	0.001388127	0.001546497	0.001722177	0.00186664	0.002026039	0.002185898	0.002387526	0.002610829
465	5.11729E-06	0.000184667	0.000358477	0.000517268	0.000669303	0.000826461	0.000974221	0.001133715	0.001263766	0.001407812	0.001569022	0.001701108	0.001845817	0.001990875	0.002177391	0.002382353
466	4.52059E-06	0.000167995	0.000325863	0.000470378	0.000608741	0.000751721	0.000886351	0.001031781	0.001151105	0.001281962	0.001428552	0.001549239	0.001680161	0.001812146	0.00198499	0.002171795
467	4.02594E-06	0.000152904	0.000295966	0.000427574	0.000553301	0.000682447	0.000805395	0.000937492	0.001047743	0.001166426	0.001298501	0.001408736	0.001526643	0.001647	0.001806943	0.001976026
468	3.67139E-06	0.000139266	0.000268857	0.000388793	0.000502861	0.000619002	0.000731475	0.000851286	0.000953491	0.001061146	0.001179473	0.001280439	0.00138624	0.001496354	0.001643827	0.001796334
469	3.49551E-06	0.00012695	0.000244604	0.000353968	0.000457302	0.000561755	0.000664709	0.000773605	0.000868154	0.000966065	0.001072078	0.0011652	0.001259941	0.001361137	0.001496222	0.001634023
470	3.52542E-06	0.000115835	0.000223245	0.000323011	0.000416494	0.000511014	0.000605179	0.000704802	0.000791516	0.000881074	0.000976811	0.001063693	0.001148556	0.001242087	0.001364591	0.001490195
471	3.67675E-06	0.000105513	0.000203853	0.000294641	0.000378972	0.000464974	0.000550749	0.00064225	0.000720739	0.000802927	0.000890111	0.000971709	0.00104773	0.001134402	0.001244082	0.001359502
472	3.83889E-06	9.63915E-05	0.000186863	0.000269655	0.000346045	0.000424995	0.000503175	0.000587655	0.00065822	0.000734099	0.000814468	0.000891395	0.000960021	0.00104078	0.001138473	0.001245696
473	3.88899E-06	8.84492E-05	0.000171881	0.000247645	0.00031747	0.000390527	0.000461956	0.000540093	0.000603408	0.000673779	0.000748725	0.000820938	0.000883702	0.000959289	0.00104646	0.001146972
474	3.70561E-06	8.16625E-05	0.000158512	0.000228206	0.000293002	0.000361017	0.000426588	0.000498644	0.00055575	0.000621159	0.000691726	0.000758528	0.00081705	0.000888003	0.000966736	0.001061526
475	3.26051E-06	7.59466E-05	0.000146508	0.000211015	0.000272214	0.000335819	0.000396401	0.000462512	0.000514575	0.000575436	0.000642331	0.000702842	0.000758657	0.000825312	0.000897917	0.000987546
476	2.67037E-06	7.09673E-05	0.000135568	0.000195462	0.000253853	0.000313471	0.000369673	0.000430184	0.000478004	0.000534681	0.000598158	0.000651951	0.000706118	0.000768488	0.000836716	0.00092125
477	2.07944E-06	6.67018E-05	0.000126028	0.000181842	0.000237786	0.00029391	0.000346329	0.000402119	0.00044631	0.000499391	0.000559536	0.000606966	0.000660277	0.000718333	0.000783623	0.000863025
478	1.62291E-06	6.29544E-05	0.000117888	0.000169964	0.000223263	0.000276315	0.000325394	0.000377717	0.00041859	0.000468747	0.00052533	0.000567382	0.000620241	0.000673767	0.000737078	0.000811009
479	1.40996E-06	5.95577E-05	0.000111119	0.000159656	0.00020968	0.000259997	0.000306055	0.00035642	0.000394053	0.000441987	0.00049456	0.000532727	0.000585178	0.000633862	0.000695697	0.000763634
480	1.40833E-06	5.64944E-05	0.000105538	0.000150841	0.000197228	0.000245004	0.00028837	0.000337874	0.000372507	0.00041866	0.000467081	0.000502695	0.00055456	0.000598524	0.000659014	0.000720925
