Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	09:11pm	09:13pm	09:15pm	09:17pm	09:19pm	09:20pm	09:20pm	09:21pm	09:21pm	09:21pm	09:22pm	09:22pm	09:23pm	09:23pm	09:23pm	09:23pm
472	2.62319E-06	2.49228E-05	4.69122E-05	6.45379E-05	8.56983E-05	0.000103908	0.000125231	0.000139575	0.000158959	0.000173528	0.000189793	0.000205308	0.000218534	0.000230215	0.000246542	0.000258894
473	2.55778E-06	2.66108E-05	5.02086E-05	6.85786E-05	9.16294E-05	0.000110771	0.000135049	0.000148479	0.000170829	0.000186172	0.000204087	0.000221344	0.000235616	0.000247749	0.000266191	0.000278996
474	2.80237E-06	2.81123E-05	5.32731E-05	7.34288E-05	9.79732E-05	0.000118364	0.000144773	0.000159132	0.000183605	0.000200038	0.000219692	0.000238249	0.000253643	0.000267044	0.000286789	0.000301482
475	3.33417E-06	2.93707E-05	5.60406E-05	7.90902E-05	0.000104706	0.000126659	0.000154234	0.000171648	0.000197179	0.000215038	0.000236483	0.000255823	0.00027239	0.000287945	0.00030808	0.000326141
476	3.97102E-06	3.04455E-05	5.85239E-05	8.50026E-05	0.000111477	0.000135061	0.000163218	0.000184782	0.000210681	0.000230121	0.000253348	0.000273102	0.000290841	0.000308966	0.00032894	0.000351082
477	4.53152E-06	3.15377E-05	6.09929E-05	9.0908E-05	0.000118376	0.000143488	0.000172192	0.000197937	0.000224054	0.000245111	0.00027014	0.000290194	0.000309127	0.000329785	0.000349541	0.000375716
478	4.8299E-06	3.2787E-05	6.36025E-05	9.63952E-05	0.000125281	0.000151609	0.000181313	0.00021018	0.000236851	0.000259411	0.00028625	0.000306706	0.000326839	0.000349519	0.000369444	0.000398822
479	4.72414E-06	3.43014E-05	6.64821E-05	0.000101147	0.000132092	0.000159179	0.000190715	0.000220795	0.000248746	0.000272575	0.000301214	0.000322362	0.00034369	0.000367524	0.000388367	0.000419507
480	4.31162E-06	3.60154E-05	6.96238E-05	0.000105359	0.000138814	0.000166416	0.000200396	0.00023024	0.000260073	0.00028501	0.000315381	0.000337551	0.000360065	0.000384468	0.000406871	0.00043867
481	3.76702E-06	3.77493E-05	7.2867E-05	0.000109248	0.000145278	0.000173453	0.000210008	0.000239034	0.000271004	0.000296985	0.000328905	0.000352385	0.000376037	0.000400896	0.000425197	0.000457173
482	3.27585E-06	3.94282E-05	7.62516E-05	0.00011333	0.000151715	0.000180895	0.000219779	0.000248352	0.000282451	0.000309585	0.000342842	0.000367939	0.00039271	0.000418444	0.000444747	0.000477123
483	3.00909E-06	4.09347E-05	7.97247E-05	0.000117962	0.000158169	0.000189105	0.00022967	0.000259017	0.000294954	0.000323479	0.000357798	0.000384806	0.000410677	0.000438182	0.000466335	0.000499967
484	2.99556E-06	4.2295E-05	8.32988E-05	0.00012329	0.000164778	0.000198218	0.000239822	0.000271354	0.000308804	0.000339009	0.00037417	0.000403358	0.000430354	0.000460513	0.000490333	0.000526182
485	3.11216E-06	4.36888E-05	8.70561E-05	0.000129233	0.000171778	0.000208127	0.000250578	0.00028515	0.000324033	0.000356174	0.000392136	0.000423729	0.000451972	0.00048513	0.000516644	0.000555212
486	3.23702E-06	4.54008E-05	9.12824E-05	0.000136	0.000179804	0.000219195	0.00026286	0.000300831	0.000341407	0.000375783	0.000412769	0.000447023	0.000476798	0.000512824	0.00054635	0.00058775
487	3.23575E-06	4.75221E-05	9.5879E-05	0.000143231	0.000188733	0.000230871	0.000276486	0.000317571	0.00036027	0.000397075	0.000435416	0.000472479	0.00050411	0.000542254	0.000578262	0.000622051
488	3.0337E-06	5.01737E-05	0.000100923	0.000150897	0.000198765	0.000243143	0.000291726	0.000335262	0.000380674	0.000420081	0.000460243	0.0005002	0.000534081	0.000573308	0.00061236	0.000657827
489	2.72916E-06	5.32703E-05	0.000106463	0.000159155	0.000209976	0.000256332	0.000308596	0.000354175	0.000402765	0.000444955	0.000487397	0.000530194	0.000566707	0.000606562	0.000648909	0.000695747
490	2.45533E-06	5.6685E-05	0.000112544	0.000168201	0.000222413	0.000270827	0.000327064	0.000374664	0.000426705	0.000471876	0.00051702	0.000562449	0.000601949	0.000642732	0.00068823	0.000736671
491	2.34896E-06	6.03996E-05	0.000119424	0.000178548	0.00023655	0.000287529	0.000347717	0.000397789	0.00045347	0.000501923	0.000550241	0.000598028	0.000640916	0.000683755	0.000731955	0.000782861
492	2.52356E-06	6.4202E-05	0.000126948	0.000190087	0.000252045	0.000306325	0.00036997	0.000423237	0.000482488	0.000534464	0.000586309	0.000635985	0.000682565	0.000729194	0.000779227	0.000833873
493	2.93232E-06	6.80718E-05	0.000135055	0.000202724	0.000268719	0.000327022	0.000393708	0.000450907	0.000513655	0.000569385	0.000625023	0.00067637	0.000726875	0.000778803	0.000830056	0.000889704
494	3.42472E-06	7.20491E-05	0.000143621	0.000216194	0.000286259	0.000349091	0.000418767	0.000480433	0.000546705	0.000606397	0.000665977	0.000719265	0.000773828	0.000831778	0.000884262	0.000949849
495	3.84831E-06	7.61748E-05	0.000152519	0.000230233	0.000304348	0.000371998	0.000444982	0.000511444	0.000581372	0.000645209	0.000708759	0.00076475	0.000823405	0.000887302	0.000941663	0.001013792
496	4.05456E-06	8.05468E-05	0.000161739	0.000244746	0.000322901	0.000395488	0.00047252	0.000543955	0.000617825	0.000686013	0.000753491	0.000813475	0.000876204	0.000945227	0.001002779	0.001081778
497	3.99141E-06	8.51868E-05	0.000171205	0.000259522	0.00034173	0.000419204	0.000501156	0.000577557	0.000655713	0.000728416	0.000799735	0.000865037	0.000931761	0.00100477	0.001067052	0.001152922
498	3.78054E-06	9.02177E-05	0.000181192	0.000274837	0.000361395	0.000443736	0.000531343	0.000612671	0.000695557	0.000772972	0.00084824	0.000919556	0.000990309	0.001066744	0.001134929	0.001227481
499	3.56048E-06	9.57674E-05	0.000191997	0.000291001	0.000382511	0.000469742	0.00056357	0.000649767	0.000737927	0.000820291	0.000899828	0.000977152	0.001052092	0.001132058	0.001206897	0.001305757
500	3.47048E-06	0.000101965	0.000203921	0.000308326	0.000405694	0.000497882	0.000598329	0.000689314	0.000783397	0.000870985	0.000955324	0.001037949	0.001117357	0.001201627	0.001283445	0.001388054
501	3.60519E-06	0.000108597	0.000216608	0.000326224	0.000430291	0.000527327	0.000634365	0.000729847	0.000830297	0.000923192	0.001012792	0.001099314	0.001183362	0.001273004	0.001361528	0.001470982
502	3.90486E-06	0.000115559	0.000230031	0.000345026	0.000456467	0.000558558	0.000672222	0.000772322	0.000879535	0.000977998	0.001073308	0.001163037	0.001252005	0.00134802	0.001442999	0.001557017
503	4.25213E-06	0.00012241	0.000243519	0.000364209	0.000483147	0.000590625	0.000710789	0.000815885	0.000929914	0.001034174	0.00113534	0.001228407	0.001322459	0.001425371	0.001526455	0.001645282
504	4.53017E-06	0.000128709	0.000256405	0.000383249	0.00050926	0.00062258	0.000748958	0.000859687	0.000980242	0.001090496	0.001197366	0.001294718	0.001393899	0.00150376	0.001610505	0.001734904
505	4.63142E-06	0.000134054	0.000268072	0.00040166	0.000533815	0.000653537	0.000785701	0.000902931	0.001029406	0.001145817	0.001257965	0.001361296	0.001465548	0.001581967	0.001693846	0.001825065
506	4.57874E-06	0.000138692	0.000278845	0.000419755	0.0005573	0.000683951	0.00082167	0.000946276	0.001078222	0.001200981	0.00131814	0.001428991	0.001538412	0.001661084	0.001777818	0.001917169
507	4.48276E-06	0.000143066	0.000289172	0.000437582	0.000580164	0.000713876	0.000857086	0.000989527	0.001126735	0.001255858	0.001378002	0.001496869	0.001611684	0.001740535	0.001862092	0.002010362
508	4.45975E-06	0.000147727	0.000299714	0.000455495	0.000603271	0.000743864	0.000892767	0.001033168	0.001175769	0.001311179	0.001438612	0.001565003	0.001685645	0.001820924	0.001947608	0.002105142
509	4.62497E-06	0.000153223	0.000311124	0.000473844	0.000627475	0.000774461	0.000929526	0.001077678	0.001226135	0.001367668	0.001501022	0.001633465	0.001760571	0.001902845	0.002035293	0.002201998
510	5.01635E-06	0.000159798	0.000323738	0.000492836	0.000653174	0.000805957	0.000967749	0.001123174	0.001278103	0.00142555	0.001565518	0.001702238	0.001836386	0.001986304	0.002125243	0.002300747
511	5.52257E-06	0.000166787	0.000336572	0.000511289	0.000678452	0.000836341	0.001004842	0.001166557	0.00132803	0.001480895	0.001627437	0.001767231	0.00190817	0.002065682	0.002211192	0.002394712
512	6.04053E-06	0.000174179	0.000350016	0.000530174	0.000704199	0.000867119	0.001042416	0.001209636	0.001377834	0.001535993	0.001688908	0.001831874	0.001979073	0.002144055	0.002296137	0.002487288
513	6.45802E-06	0.000181624	0.000363773	0.000549412	0.000729919	0.000898082	0.001080024	0.001251834	0.001426722	0.001590108	0.001748744	0.001895977	0.002048346	0.002220285	0.002378572	0.002576999
514	6.6916E-06	0.000188821	0.000377548	0.000568886	0.000755193	0.000929015	0.00111726	0.001292727	0.001474089	0.001642683	0.001806082	0.001959375	0.002115485	0.002293569	0.002457431	0.002662812
515	6.77831E-06	0.000195656	0.000391045	0.000588302	0.000779915	0.000959662	0.00115388	0.001332535	0.001520131	0.001693916	0.001861431	0.002022024	0.002181012	0.002364496	0.002533496	0.002745562
516	6.78748E-06	0.000202078	0.000403987	0.000607354	0.000804102	0.000989807	0.001189737	0.001371709	0.001565325	0.001744283	0.001915751	0.002084003	0.002245825	0.002434135	0.002608149	0.002826705
517	6.78714E-06	0.000208019	0.000416066	0.000625684	0.000827702	0.001019147	0.001224585	0.001410577	0.001610007	0.001794103	0.001969823	0.002145212	0.002310617	0.002503334	0.002682536	0.002907439
518	6.83958E-06	0.000213421	0.000427013	0.000642968	0.000850667	0.001047411	0.001258213	0.001449446	0.001654493	0.001843686	0.002024373	0.002205579	0.002376029	0.002572895	0.002757734	0.002988885
519	6.94686E-06	0.000218245	0.000436773	0.000658927	0.000872621	0.001074194	0.001290227	0.00148776	0.001698165	0.001892425	0.002078675	0.002264395	0.002441159	0.002642083	0.002832952	0.00307015
520	7.07381E-06	0.000222465	0.000445421	0.000673316	0.000892986	0.001099004	0.001320126	0.001524436	0.001739834	0.001939157	0.002131106	0.002320558	0.002504151	0.002709215	0.002906248	0.003149095
521	7.1983E-06	0.000226469	0.000453873	0.000687153	0.000912868	0.001123419	0.001349892	0.001561265	0.001781585	0.001986367	0.002184064	0.00237734	0.002567876	0.002777715	0.002981164	0.003229524
522	7.2727E-06	0.000229827	0.000461394	0.000698983	0.000930088	0.001144973	0.001376648	0.001594432	0.001819113	0.002029413	0.002232113	0.002429473	0.002626	0.002841046	0.003050554	0.003303664
523	7.27914E-06	0.000232597	0.000468113	0.000708951	0.000944637	0.001163692	0.001400362	0.001623633	0.001852117	0.002067897	0.002274747	0.002476608	0.002677841	0.002898573	0.003113613	0.003370861
524	7.2217E-06	0.000234945	0.000474225	0.000717708	0.000957227	0.001180262	0.001421615	0.001649554	0.001881436	0.002102405	0.002312872	0.00251936	0.00272421	0.002951	0.003170987	0.00343235
525	7.10593E-06	0.000237046	0.00047993	0.00072594	0.00096862	0.001195414	0.001441023	0.001672942	0.001907981	0.002133585	0.00234749	0.002558406	0.002766013	0.00299912	0.003223414	0.003489487
526	6.94E-06	0.000239165	0.000485611	0.000734602	0.000979942	0.001210331	0.00145975	0.001695184	0.001933388	0.0021629	0.002380492	0.002595398	0.002805211	0.003044865	0.00327286	0.003544959
527	6.74448E-06	0.000241348	0.000491199	0.000743781	0.000991283	0.001224984	0.001477616	0.001716107	0.001957488	0.002189977	0.002411595	0.002629768	0.002841392	0.003087533	0.003318577	0.003598125
528	6.59015E-06	0.000243638	0.000496566	0.000752959	0.001002276	0.001238969	0.001494281	0.001735374	0.001979841	0.002214645	0.002440303	0.002661117	0.002874413	0.003126528	0.003360242	0.003647778
529	6.5556E-06	0.000246058	0.000501543	0.000761478	0.001012422	0.001251743	0.001509294	0.001752517	0.001999846	0.002236632	0.00246594	0.002688919	0.002904001	0.003161091	0.003397407	0.003692408
530	6.71931E-06	0.000248633	0.000505964	0.000768679	0.001021219	0.001262764	0.001522201	0.001767068	0.002016903	0.00225567	0.002487832	0.002712649	0.002929888	0.003190463	0.003429625	0.003730505
531	7.13454E-06	0.000251343	0.000509685	0.000774039	0.001028275	0.001271611	0.001532665	0.001778705	0.002030582	0.002271599	0.0025055	0.00273197	0.002951908	0.003214152	0.003456642	0.003760962
532	7.71351E-06	0.000253909	0.000512683	0.000777751	0.001033761	0.001278487	0.001540931	0.001787847	0.002041332	0.002284817	0.002519469	0.002747509	0.002970379	0.00323305	0.003479174	0.003784797
533	8.31966E-06	0.000255964	0.000514979	0.000780265	0.001038053	0.00128382	0.001547459	0.001795184	0.002049923	0.002295929	0.002530631	0.002760248	0.002985808	0.003248553	0.003498297	0.003803791
534	8.81649E-06	0.000257143	0.000516596	0.00078203	0.001041526	0.001288037	0.001552706	0.001801407	0.002057123	0.002305539	0.002539878	0.002771169	0.002998703	0.003262057	0.003515088	0.003819725
535	9.07728E-06	0.000257124	0.000517563	0.00078347	0.001044525	0.001291536	0.0015571	0.001807141	0.002063634	0.002314183	0.002548023	0.002781155	0.003009517	0.003274816	0.003530492	0.00383422
536	9.08768E-06	0.000256031	0.000517828	0.000784432	0.001046675	0.001293883	0.001560119	0.001811599	0.002068609	0.002320712	0.002554032	0.00278894	0.003016989	0.003285217	0.003542646	0.003845628
537	8.91629E-06	0.000254526	0.000517779	0.000785131	0.001048129	0.001295334	0.00156211	0.001814794	0.002072163	0.00232509	0.002558095	0.002794509	0.003021608	0.003292899	0.00355122	0.00385382
538	8.62978E-06	0.000253186	0.000517617	0.000785496	0.001048657	0.001295677	0.001562858	0.001816082	0.00207366	0.002326443	0.002559479	0.002796834	0.00302278	0.003296312	0.003554603	0.003857275
539	8.29422E-06	0.000252567	0.000517539	0.000785458	0.00104804	0.001294706	0.001562151	0.001814841	0.002072483	0.002323928	0.002557475	0.002794927	0.003019938	0.003293956	0.003551247	0.003854529
540	7.96363E-06	0.00025273	0.000517482	0.0007849	0.001046214	0.001292375	0.001559924	0.001811033	0.002068572	0.002317667	0.002552113	0.002788831	0.003013353	0.00328593	0.003541425	0.003845835
541	7.6907E-06	0.000253576	0.000517945	0.000784955	0.001045025	0.001290958	0.001558856	0.001808282	0.002065923	0.002312719	0.002548492	0.002784388	0.00300924	0.003279597	0.00353336	0.00383978
542	7.50123E-06	0.000254137	0.000517701	0.000784156	0.00104287	0.001288461	0.001556472	0.001804262	0.002061724	0.002306536	0.00254331	0.002778281	0.003003898	0.003271547	0.003523674	0.00383234
543	7.43463E-06	0.000253863	0.000516372	0.000782329	0.001039873	0.001285028	0.001552877	0.001799638	0.002056583	0.002300405	0.00253749	0.002771805	0.002998612	0.003263813	0.003514852	0.003825853
544	7.50096E-06	0.00025247	0.000513761	0.000779315	0.001036016	0.001280591	0.001547958	0.001794522	0.002050626	0.002294698	0.002531239	0.002765341	0.002993611	0.003257106	0.00350782	0.003821064
545	7.65175E-06	0.000250199	0.000510016	0.000774978	0.001030994	0.00127466	0.001541165	0.00178792	0.002043021	0.002287966	0.002523338	0.00275745	0.002987022	0.003249513	0.003500393	0.003815553
546	7.82917E-06	0.000247284	0.000505186	0.000768963	0.001024175	0.00126633	0.001531457	0.001778192	0.002032233	0.002277881	0.002511676	0.002745686	0.002975866	0.003237874	0.003489011	0.003805421
547	7.97955E-06	0.000244104	0.000499613	0.000761359	0.001015515	0.001255424	0.001518673	0.00176472	0.002017898	0.002263424	0.002495583	0.002729176	0.002958865	0.003220884	0.003472111	0.003788948
548	8.05408E-06	0.000240915	0.000493499	0.000752194	0.001004857	0.001241709	0.00150255	0.001746871	0.001999449	0.002243518	0.002474177	0.002706833	0.002934675	0.003197031	0.003447894	0.003764172
549	8.02797E-06	0.000237795	0.000487075	0.000742033	0.000992658	0.001225988	0.001483964	0.001725695	0.001977626	0.002219108	0.002448314	0.002679515	0.002904614	0.003167253	0.003417164	0.003732023
550	7.88137E-06	0.000234786	0.000480582	0.000731554	0.000979504	0.001209288	0.001464037	0.001702599	0.001953445	0.002191572	0.002419213	0.002648495	0.002870562	0.003133012	0.003381274	0.003694042
551	7.59186E-06	0.000231854	0.000474098	0.000721197	0.00096566	0.001192237	0.001443408	0.00167843	0.001927277	0.002161564	0.0023873	0.00261417	0.002833456	0.00309473	0.003340458	0.003650546
552	7.15425E-06	0.000229094	0.000467955	0.000711719	0.000951934	0.001176048	0.001423454	0.001654902	0.001900613	0.002130975	0.002354408	0.002578498	0.00279579	0.003054644	0.003296991	0.003604065
553	6.62692E-06	0.00022638	0.000461926	0.000702648	0.000938156	0.001160263	0.001403688	0.001631599	0.001873201	0.002099628	0.002320348	0.002541305	0.002757009	0.003012286	0.003250693	0.003554345
554	6.09129E-06	0.000223536	0.000455646	0.000693173	0.000923935	0.00114398	0.00138315	0.001607566	0.00184441	0.002066886	0.002284511	0.002501991	0.00271584	0.002966614	0.003200928	0.003500599
555	5.62892E-06	0.000220383	0.000448747	0.000682483	0.000908877	0.0011263	0.001360876	0.001581846	0.001813613	0.00203211	0.002246288	0.002459954	0.002671003	0.002916587	0.003147061	0.003442038
556	5.32986E-06	0.000217394	0.00044219	0.00067182	0.000895228	0.001109645	0.001339915	0.001558111	0.001785444	0.002000546	0.002211566	0.002421708	0.002629036	0.002869676	0.00309756	0.003387869
557	5.19027E-06	0.000213994	0.000434869	0.000659678	0.000880658	0.001091252	0.001317045	0.001532404	0.001755462	0.00196709	0.002174733	0.002381215	0.002583614	0.00281918	0.003044843	0.003330042
558	5.19038E-06	0.000210366	0.000427264	0.000647164	0.000865827	0.001072323	0.001293834	0.001506149	0.001725219	0.001933261	0.002137461	0.00234044	0.002537517	0.002768277	0.002991571	0.003271879
559	5.3098E-06	0.000206698	0.000419861	0.000635406	0.000851405	0.00105408	0.001271878	0.001480794	0.001696291	0.001900604	0.002101452	0.002301379	0.002493576	0.002720197	0.00294045	0.003216759
560	5.52604E-06	0.000203166	0.000413114	0.00062546	0.000838015	0.001037666	0.001252662	0.001457691	0.001670147	0.001870563	0.002068299	0.002265891	0.002454443	0.002677961	0.002894018	0.003167833
561	5.76551E-06	0.000198965	0.000405284	0.000614659	0.000822188	0.001018761	0.001230869	0.001430776	0.001639814	0.001835509	0.002029595	0.002224581	0.002410042	0.002630406	0.002840501	0.003111917
562	5.97648E-06	0.000194746	0.000397445	0.000604282	0.000806436	0.001000138	0.001209586	0.001404157	0.001610018	0.001801207	0.001991771	0.002184076	0.002367232	0.002584614	0.002788639	0.003057764
563	6.08589E-06	0.000190337	0.000389003	0.000593072	0.000789888	0.00098038	0.001186838	0.001376054	0.001578743	0.001765873	0.00195291	0.00214186	0.002322955	0.002536847	0.002735484	0.003001332
564	6.02458E-06	0.000185577	0.000379387	0.000579819	0.000771709	0.000958123	0.001160726	0.001344763	0.001544049	0.001727789	0.001911167	0.002095515	0.002274263	0.002483505	0.002678202	0.002938733
565	5.81722E-06	0.000180479	0.000368682	0.00056443	0.00075189	0.000933301	0.001131113	0.001310295	0.001505822	0.001686751	0.001866308	0.00204491	0.002220807	0.00242422	0.002616491	0.002869655
566	5.58486E-06	0.000175206	0.000357568	0.000547855	0.00073113	0.000906999	0.00109946	0.001274176	0.001465528	0.001643783	0.00181939	0.001991877	0.002164477	0.002361485	0.002552145	0.002796907
567	5.45527E-06	0.000170003	0.000346917	0.000531336	0.000710483	0.00088076	0.001067793	0.00123857	0.001425362	0.001600698	0.00177234	0.001939221	0.002108233	0.002298974	0.002488192	0.002724684
568	5.55185E-06	0.000165072	0.000337497	0.00051597	0.000690823	0.000855901	0.001037857	0.001205314	0.001387152	0.001558909	0.001726646	0.001889254	0.002054498	0.002239772	0.002427032	0.002656485
569	5.88027E-06	0.000160478	0.000329418	0.000502082	0.000672382	0.000832829	0.001010194	0.001174815	0.001351376	0.001518738	0.001682629	0.00184249	0.002003832	0.002184677	0.002369041	0.002593084
570	6.28563E-06	0.000156093	0.000321879	0.000488945	0.000654514	0.000810719	0.000983712	0.001145529	0.001316669	0.001479013	0.001639023	0.001796994	0.001954259	0.002131371	0.002311831	0.002531544
571	6.6025E-06	0.000151792	0.000314048	0.0004758	0.000636569	0.000788728	0.000957282	0.001115872	0.001281651	0.001438584	0.001594587	0.001750812	0.001903788	0.002077499	0.002253019	0.002468885
572	6.66592E-06	0.000147422	0.000305044	0.000461811	0.000617791	0.000765881	0.000929621	0.001084081	0.001244728	0.001396058	0.001547815	0.001701701	0.001850116	0.002020362	0.002189847	0.002401721
573	6.39998E-06	0.000142913	0.000294614	0.000446717	0.000597976	0.000741836	0.00090028	0.001049605	0.001205441	0.001351186	0.00149845	0.001648985	0.001792607	0.001959038	0.002121599	0.002329014
574	5.88122E-06	0.000138316	0.000283534	0.000431174	0.000577773	0.000717217	0.000870102	0.001013816	0.001165075	0.001305456	0.001448142	0.00159441	0.001733205	0.001895337	0.002050712	0.002253376
575	5.20114E-06	0.000133693	0.000272683	0.000415927	0.000557917	0.000692741	0.000840052	0.000978268	0.00112509	0.001260521	0.001398726	0.001539956	0.001674102	0.001831337	0.001979931	0.002177777
576	4.44621E-06	0.000128969	0.000262652	0.000401287	0.00053856	0.000668411	0.00081023	0.000943503	0.001085775	0.001216733	0.001350584	0.001486008	0.001615753	0.001767219	0.001909947	0.002102926
577	3.71296E-06	0.000124344	0.000254127	0.000388044	0.000520628	0.000645372	0.000782056	0.000911348	0.001049031	0.001176186	0.00130597	0.00143522	0.001561006	0.001706097	0.001844337	0.002032624
578	3.08945E-06	0.000119861	0.000246478	0.00037567	0.000503559	0.000623314	0.000755042	0.000880882	0.001013863	0.001137625	0.001263278	0.001386426	0.001508395	0.00164704	0.001781702	0.001965034
579	2.66292E-06	0.000115557	0.000238951	0.000363533	0.000486685	0.000601841	0.000728583	0.00085098	0.000979077	0.00109956	0.001220622	0.001338201	0.001456157	0.001588866	0.001720301	0.001897927
580	2.51983E-06	0.000111469	0.000230798	0.000351008	0.000469346	0.000580561	0.00070208	0.000820528	0.00094349	0.00106051	0.001176132	0.001289133	0.001402542	0.001530407	0.001658409	0.001829089
581	2.69051E-06	0.000107799	0.000222044	0.000338387	0.000452043	0.000560244	0.00067648	0.000790401	0.000908201	0.001021602	0.001131074	0.001240854	0.001349274	0.001473829	0.001598065	0.001760752
582	3.04712E-06	0.000104214	0.000212663	0.000325272	0.000434207	0.000539653	0.000650659	0.000759485	0.000872009	0.000981478	0.001084559	0.001191678	0.001294855	0.001416681	0.001536661	0.001690727
583	3.44427E-06	0.000100585	0.000203219	0.00031206	0.000416312	0.000518739	0.000624983	0.00072847	0.00083579	0.000941123	0.001038396	0.001142729	0.001240907	0.001359749	0.001475146	0.001620863
584	3.73656E-06	9.67861E-05	0.000194273	0.000299149	0.000398831	0.000497451	0.000599818	0.000698047	0.000800421	0.000901527	0.000994396	0.00109513	0.001189051	0.001303818	0.001414468	0.001553004
585	3.84141E-06	9.27503E-05	0.000186155	0.000286751	0.000382033	0.000475796	0.000575315	0.000668606	0.00076642	0.000863271	0.000953529	0.001049497	0.001140149	0.001249308	0.001355175	0.001488171
586	3.85452E-06	8.86943E-05	0.000178783	0.000274911	0.000366081	0.000454511	0.000551735	0.000640506	0.000734243	0.00082687	0.000915612	0.001006301	0.00109435	0.001197137	0.001298347	0.001426905
587	3.89161E-06	8.463E-05	0.000171497	0.000262861	0.000350081	0.000433162	0.000527785	0.000612282	0.000702245	0.000790469	0.000877665	0.00096313	0.001048571	0.001144902	0.001241459	0.001365606
588	4.07372E-06	8.06916E-05	0.000163878	0.00025021	0.000333637	0.000411941	0.000502925	0.000583341	0.000669785	0.000753345	0.000837948	0.000918944	0.001001215	0.001091837	0.001183762	0.00130262
589	4.45657E-06	7.69518E-05	0.00015567	0.000236771	0.000316517	0.000390984	0.000476874	0.00055335	0.000636444	0.000715088	0.000795427	0.0008731	0.000951307	0.001037497	0.001124803	0.001236984
590	4.9011E-06	7.32986E-05	0.000147102	0.000222967	0.000298983	0.000370267	0.000450119	0.000522742	0.000602465	0.000676215	0.000751172	0.000826143	0.000899713	0.000982404	0.001065013	0.001169799
591	5.24536E-06	6.97675E-05	0.000138855	0.000209885	0.000282124	0.000350646	0.000424403	0.000493383	0.0005697	0.000639087	0.0007085	0.000780877	0.000849863	0.000929682	0.001007619	0.001105434
592	5.29938E-06	6.60103E-05	0.000130846	0.000197455	0.000265472	0.000331052	0.000399124	0.000464421	0.000536864	0.000602547	0.000666821	0.000735807	0.000800508	0.000877346	0.0009503	0.001042179
593	4.96807E-06	6.19702E-05	0.000123291	0.000186031	0.000249303	0.000311458	0.000374762	0.000436311	0.000504305	0.000567094	0.000627172	0.00069155	0.000752568	0.000825922	0.000893584	0.000981106
594	4.41563E-06	5.78749E-05	0.000116081	0.000175363	0.000233642	0.000291936	0.000351297	0.000409099	0.000472304	0.0005326	0.000589196	0.000648239	0.000706011	0.000775381	0.000837767	0.000921948
595	3.85802E-06	5.40098E-05	0.000109038	0.000165084	0.000218463	0.000272577	0.00032861	0.000382758	0.000441136	0.000498816	0.000552267	0.000605912	0.000660627	0.000725583	0.000783104	0.00086418
596	3.50893E-06	5.05812E-05	0.000101817	0.000154567	0.000203406	0.000253058	0.000306077	0.000356667	0.0004104	0.00046472	0.000514897	0.000563682	0.000615184	0.000675275	0.000728651	0.000805933
597	3.53487E-06	4.78459E-05	9.45221E-05	0.000143865	0.000188853	0.00023401	0.000284226	0.000331472	0.000381064	0.000431093	0.000477688	0.000522706	0.000570771	0.000625777	0.000676033	0.000748465
598	3.91394E-06	4.55868E-05	8.73437E-05	0.000133174	0.000174875	0.000215768	0.000263228	0.000307172	0.00035307	0.00039833	0.000441099	0.000483252	0.000527777	0.000577713	0.000625484	0.00069236
599	4.59066E-06	4.35148E-05	8.05257E-05	0.000122769	0.000161557	0.0001987	0.000243297	0.000283771	0.000326317	0.000366919	0.000405743	0.000445621	0.000486675	0.000531813	0.000577238	0.000638368
600	5.50889E-06	4.13383E-05	7.43141E-05	0.000112927	0.000148986	0.000183179	0.000224651	0.00026127	0.000300701	0.000337353	0.000372241	0.000410116	0.000447944	0.000488818	0.000531528	0.000587243
601	6.55352E-06	3.87514E-05	6.86606E-05	0.000103569	0.000136861	0.000168909	0.00020683	0.000239089	0.000275454	0.00030912	0.000340163	0.00037592	0.000410774	0.000447974	0.000487186	0.00053803
602	7.52457E-06	3.59099E-05	6.35811E-05	9.49628E-05	0.000125578	0.000155915	0.000190172	0.00021811	0.000251525	0.000282907	0.000310554	0.000343955	0.000376081	0.00041016	0.000445431	0.000491976
603	8.19116E-06	3.28974E-05	5.88281E-05	8.70164E-05	0.000115095	0.000143598	0.000174315	0.000198493	0.000229038	0.000258354	0.000283324	0.000313916	0.000343409	0.00037472	0.000405919	0.000448523
604	8.32293E-06	2.97979E-05	5.41542E-05	7.96369E-05	0.000105373	0.000131359	0.000158901	0.0001804	0.000208116	0.0002351	0.00025838	0.000285499	0.000312305	0.000340995	0.000368303	0.000407111
605	7.82451E-06	2.6733E-05	4.94379E-05	7.27387E-05	9.63422E-05	0.000118897	0.000143761	0.000163886	0.000188799	0.000212952	0.000235533	0.000258511	0.000282523	0.000308592	0.000332424	0.000367475
606	6.92891E-06	2.39193E-05	4.48685E-05	6.62634E-05	8.78797E-05	0.000106649	0.000129208	0.000148775	0.000170944	0.000192152	0.000214373	0.000233057	0.000254358	0.000277782	0.000298605	0.000330112
